code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,date_registration,date_unregistration,14984_date,14984_score,14985_date,14985_score,14986_date,14986_score,14987_date,14987_score,14988_date,14988_score,14989_date,14989_score,14991_date,14991_score,14992_date,14992_score,14993_date,14993_score,14994_date,14994_score,14995_date,14995_score,clicks_forumng,clicks_glossary,clicks_homepage,clicks_oucontent,clicks_ouelluminate,clicks_quiz,clicks_resource,clicks_sharedsubpage,clicks_subpage,clicks_url
BBB,2013B,561445,F,South West Region,A Level or Equivalent,50-60%,35-55,0,120,N,Pass,-18.0,NA,18.0,94.0,47.0,87.0,89.0,93.0,124.0,92.0,159.0,93.0,194.0,95.0,60.0,100.0,95.0,100.0,126.0,100.0,164.0,100.0,189.0,100.0,571.0,5.0,341.0,8.0,0.0,116.0,79.0,0.0,153.0,64.0
BBB,2013B,561448,F,South West Region,A Level or Equivalent,20-30%,0-35,0,120,N,Pass,-18.0,NA,18.0,80.0,45.0,75.0,89.0,83.0,124.0,84.0,158.0,80.0,187.0,81.0,60.0,100.0,95.0,80.0,126.0,100.0,164.0,100.0,189.0,100.0,195.0,0.0,69.0,1.0,0.0,83.0,7.0,0.0,20.0,6.0
BBB,2013B,561452,F,South West Region,A Level or Equivalent,70-80%,0-35,0,120,N,Distinction,-18.0,NA,16.0,83.0,46.0,74.0,87.0,87.0,123.0,88.0,155.0,83.0,181.0,84.0,60.0,100.0,95.0,100.0,126.0,100.0,164.0,100.0,189.0,80.0,842.0,1.0,492.0,1.0,0.0,119.0,57.0,0.0,70.0,59.0
BBB,2013B,561455,F,South West Region,A Level or Equivalent,20-30%,0-35,0,120,N,Pass,-18.0,NA,19.0,70.0,47.0,77.0,94.0,82.0,132.0,60.0,160.0,73.0,NA,NA,60.0,100.0,95.0,80.0,126.0,100.0,164.0,100.0,NA,NA,586.0,1.0,159.0,2.0,2.0,52.0,15.0,0.0,22.0,15.0
BBB,2013B,561458,F,South West Region,HE Qualification,70-80%,0-35,0,120,N,Pass,-18.0,NA,18.0,62.0,46.0,71.0,88.0,77.0,123.0,75.0,158.0,73.0,186.0,76.0,60.0,100.0,95.0,100.0,126.0,100.0,164.0,100.0,189.0,100.0,315.0,0.0,171.0,0.0,0.0,79.0,2.0,0.0,19.0,6.0
BBB,2013B,561459,F,South West Region,A Level or Equivalent,20-30%,35-55,0,120,N,Distinction,-18.0,NA,17.0,85.0,45.0,88.0,89.0,88.0,124.0,85.0,NA,NA,196.0,92.0,60.0,100.0,95.0,80.0,126.0,100.0,164.0,100.0,189.0,100.0,404.0,0.0,159.0,1.0,0.0,90.0,31.0,0.0,59.0,16.0
BBB,2013B,561461,F,South West Region,Lower Than A Level,NA,0-35,0,120,N,Pass,-18.0,NA,18.0,75.0,44.0,72.0,86.0,76.0,121.0,73.0,156.0,72.0,182.0,80.0,60.0,100.0,95.0,60.0,126.0,100.0,164.0,80.0,189.0,100.0,421.0,0.0,184.0,2.0,0.0,63.0,26.0,0.0,40.0,10.0
BBB,2013B,561711,M,Wales,A Level or Equivalent,50-60%,0-35,0,60,N,Fail,-16.0,NA,16.0,66.0,43.0,62.0,85.0,0.0,120.0,42.0,NA,NA,NA,NA,60.0,100.0,95.0,80.0,126.0,100.0,NA,NA,NA,NA,299.0,0.0,94.0,1.0,1.0,53.0,79.0,1.0,73.0,25.0
BBB,2013B,561713,M,Wales,Lower Than A Level,90-100%,0-35,0,60,N,Pass,-16.0,NA,18.0,57.0,46.0,46.0,89.0,53.0,124.0,58.0,159.0,48.0,186.0,52.0,60.0,100.0,95.0,80.0,126.0,100.0,164.0,60.0,189.0,40.0,166.0,0.0,210.0,1.0,0.0,65.0,135.0,0.0,226.0,3.0
BBB,2013B,561715,M,Wales,Lower Than A Level,80-90%,0-35,0,60,N,Fail,-16.0,NA,15.0,60.0,46.0,43.0,89.0,59.0,135.0,50.0,172.0,0.0,NA,NA,60.0,100.0,95.0,100.0,126.0,100.0,164.0,100.0,189.0,0.0,143.0,2.0,133.0,0.0,0.0,77.0,21.0,0.0,40.0,14.0
BBB,2013B,561716,F,Wales,Lower Than A Level,80-90%,0-35,0,60,N,Pass,-16.0,NA,15.0,75.0,46.0,61.0,89.0,61.0,135.0,65.0,172.0,0.0,NA,NA,60.0,100.0,95.0,100.0,126.0,80.0,164.0,80.0,189.0,40.0,668.0,0.0,118.0,0.0,0.0,67.0,14.0,0.0,25.0,1.0
BBB,2013B,561718,M,Wales,Lower Than A Level,80-90%,0-35,0,60,N,Fail,-16.0,NA,18.0,65.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.0,0.0,13.0,0.0,0.0,0.0,7.0,0.0,16.0,5.0
BBB,2013B,562146,F,West Midlands Region,A Level or Equivalent,70-80%,35-55,0,120,N,Withdrawn,-15.0,180.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BBB,2013B,562465,F,West Midlands Region,Lower Than A Level,0-10%,0-35,0,120,N,Pass,-15.0,NA,18.0,75.0,47.0,74.0,89.0,80.0,124.0,79.0,158.0,90.0,NA,NA,60.0,100.0,95.0,80.0,126.0,100.0,164.0,80.0,189.0,100.0,154.0,0.0,203.0,1.0,0.0,72.0,111.0,0.0,128.0,12.0
BBB,2013B,562483,M,Wales,A Level or Equivalent,40-50%,35-55,0,60,N,Fail,-15.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BBB,2013B,562489,F,North Western Region,HE Qualification,10-20,0-35,0,60,N,Distinction,-15.0,NA,18.0,81.0,46.0,87.0,86.0,78.0,123.0,81.0,159.0,79.0,184.0,76.0,60.0,100.0,95.0,100.0,126.0,80.0,164.0,100.0,189.0,100.0,1054.0,1.0,252.0,2.0,0.0,73.0,17.0,0.0,70.0,7.0
BBB,2013B,562494,M,Wales,Lower Than A Level,70-80%,35-55,0,60,N,Withdrawn,-15.0,208.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.0,0.0,11.0,2.0,0.0,2.0,14.0,0.0,10.0,1.0
BBB,2013B,562495,M,Wales,A Level or Equivalent,20-30%,0-35,0,120,Y,Fail,-11.0,NA,17.0,63.0,46.0,55.0,89.0,74.0,145.0,89.0,180.0,86.0,187.0,78.0,60.0,100.0,95.0,100.0,126.0,100.0,164.0,80.0,189.0,80.0,291.0,0.0,182.0,1.0,0.0,90.0,21.0,0.0,47.0,16.0
BBB,2013B,563157,F,London Region,A Level or Equivalent,30-40%,35-55,0,60,N,Withdrawn,-1.0,125.0,19.0,44.0,46.0,28.0,96.0,16.0,NA,NA,NA,NA,NA,NA,60.0,80.0,NA,NA,NA,NA,NA,NA,NA,NA,30.0,0.0,11.0,0.0,0.0,16.0,0.0,0.0,0.0,1.0
BBB,2013B,563330,M,London Region,A Level or Equivalent,40-50%,35-55,0,60,N,Pass,-8.0,NA,19.0,90.0,47.0,95.0,90.0,90.0,132.0,88.0,NA,NA,188.0,93.0,60.0,100.0,95.0,100.0,126.0,100.0,164.0,100.0,189.0,100.0,384.0,0.0,202.0,1.0,0.0,89.0,27.0,0.0,6.0,4.0
BBB,2013B,563363,F,London Region,A Level or Equivalent,60-70%,0-35,0,120,N,Pass,-8.0,NA,23.0,45.0,55.0,59.0,89.0,65.0,132.0,63.0,166.0,47.0,187.0,66.0,NA,NA,95.0,80.0,126.0,60.0,164.0,40.0,189.0,20.0,43.0,0.0,113.0,0.0,0.0,73.0,14.0,0.0,50.0,15.0
BBB,2013B,563874,F,East Midlands Region,A Level or Equivalent,0-10%,0-35,0,120,N,Distinction,-5.0,NA,18.0,80.0,46.0,92.0,88.0,95.0,123.0,95.0,158.0,97.0,190.0,86.0,60.0,100.0,95.0,100.0,126.0,100.0,164.0,80.0,189.0,100.0,2193.0,7.0,402.0,1.0,4.0,161.0,75.0,0.0,119.0,18.0
BBB,2013B,563877,F,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,-5.0,NA,17.0,72.0,43.0,72.0,88.0,78.0,123.0,74.0,151.0,85.0,188.0,74.0,60.0,100.0,95.0,100.0,126.0,100.0,164.0,100.0,NA,NA,799.0,0.0,159.0,3.0,1.0,67.0,37.0,0.0,66.0,18.0
BBB,2013B,563878,F,East Midlands Region,HE Qualification,50-60%,35-55,0,120,N,Pass,-5.0,NA,18.0,82.0,46.0,58.0,85.0,66.0,122.0,83.0,159.0,82.0,185.0,40.0,60.0,80.0,95.0,100.0,126.0,100.0,164.0,80.0,189.0,100.0,1687.0,0.0,420.0,0.0,5.0,117.0,60.0,0.0,235.0,67.0
BBB,2013B,563879,F,East Midlands Region,A Level or Equivalent,40-50%,0-35,0,120,N,Pass,-5.0,NA,18.0,63.0,54.0,53.0,95.0,63.0,124.0,73.0,170.0,35.0,187.0,71.0,60.0,100.0,95.0,100.0,126.0,60.0,164.0,60.0,NA,NA,231.0,0.0,88.0,0.0,0.0,63.0,14.0,0.0,15.0,2.0
BBB,2013B,565870,F,North Western Region,HE Qualification,30-40%,35-55,0,60,N,Fail,16.0,NA,37.0,74.0,54.0,78.0,89.0,77.0,132.0,86.0,159.0,69.0,187.0,80.0,60.0,100.0,95.0,100.0,126.0,80.0,164.0,60.0,189.0,60.0,358.0,2.0,135.0,0.0,0.0,80.0,24.0,0.0,54.0,21.0
BBB,2013B,630346,F,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,60,Y,Fail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BBB,2013B,1008675,F,East Anglian Region,Lower Than A Level,90-100%,35-55,0,60,N,Pass,-48.0,NA,19.0,70.0,46.0,60.0,88.0,51.0,138.0,73.0,165.0,70.0,187.0,82.0,60.0,40.0,95.0,100.0,126.0,100.0,164.0,100.0,189.0,100.0,1020.0,0.0,584.0,0.0,3.0,158.0,60.0,0.0,69.0,19.0
BBB,2013B,1098728,F,South Region,Lower Than A Level,50-60%,35-55,0,120,N,Fail,-30.0,NA,19.0,75.0,NA,NA,89.0,64.0,132.0,55.0,160.0,71.0,NA,NA,60.0,100.0,95.0,60.0,126.0,100.0,164.0,40.0,189.0,80.0,117.0,0.0,123.0,3.0,1.0,78.0,24.0,0.0,38.0,7.0
BBB,2013B,1413989,F,Scotland,HE Qualification,80-90%,35-55,2,60,N,Withdrawn,-53.0,82.0,30.0,86.0,47.0,72.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110.0,0.0,38.0,2.0,0.0,0.0,11.0,0.0,21.0,7.0
BBB,2013B,1436591,M,Scotland,A Level or Equivalent,10-20,35-55,0,60,Y,Distinction,-67.0,NA,14.0,77.0,43.0,95.0,75.0,100.0,120.0,100.0,155.0,100.0,183.0,100.0,60.0,100.0,95.0,100.0,126.0,100.0,164.0,100.0,189.0,100.0,798.0,0.0,525.0,0.0,7.0,102.0,38.0,0.0,33.0,16.0
BBB,2013B,1480800,F,East Anglian Region,Lower Than A Level,70-80%,35-55,0,60,N,Pass,-79.0,NA,15.0,77.0,45.0,79.0,87.0,80.0,127.0,69.0,159.0,83.0,176.0,84.0,60.0,100.0,95.0,80.0,126.0,100.0,164.0,80.0,189.0,80.0,269.0,0.0,122.0,0.0,1.0,99.0,17.0,0.0,18.0,9.0
BBB,2013B,1493476,M,Wales,HE Qualification,70-80%,35-55,0,60,N,Pass,-4.0,NA,19.0,75.0,47.0,75.0,96.0,71.0,124.0,68.0,173.0,87.0,187.0,85.0,60.0,100.0,NA,NA,126.0,80.0,NA,NA,189.0,60.0,80.0,0.0,78.0,3.0,0.0,45.0,33.0,0.0,97.0,8.0
BBB,2013B,1521540,F,South Region,A Level or Equivalent,90-100%,35-55,2,60,N,Distinction,-64.0,NA,16.0,83.0,44.0,90.0,85.0,83.0,100.0,95.0,149.0,95.0,181.0,95.0,60.0,100.0,95.0,100.0,126.0,80.0,164.0,80.0,189.0,100.0,3839.0,3.0,615.0,3.0,1.0,78.0,44.0,0.0,97.0,36.0
BBB,2013B,1536591,F,London Region,Lower Than A Level,10-20,35-55,0,60,N,Withdrawn,-95.0,212.0,19.0,70.0,78.0,42.0,NA,NA,NA,NA,NA,NA,NA,NA,60.0,60.0,95.0,100.0,126.0,100.0,NA,NA,NA,NA,315.0,0.0,165.0,2.0,0.0,55.0,40.0,0.0,100.0,31.0
BBB,2013B,1574398,F,Scotland,A Level or Equivalent,30-40%,35-55,0,90,N,Distinction,-11.0,NA,17.0,78.0,48.0,80.0,89.0,87.0,123.0,85.0,162.0,91.0,184.0,78.0,60.0,100.0,95.0,100.0,126.0,100.0,164.0,100.0,189.0,100.0,8065.0,2.0,1400.0,2.0,0.0,151.0,42.0,0.0,265.0,75.0
BBB,2013B,1659662,F,London Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass,-30.0,NA,18.0,72.0,47.0,65.0,88.0,75.0,124.0,91.0,159.0,88.0,178.0,73.0,60.0,100.0,95.0,80.0,126.0,100.0,164.0,100.0,189.0,100.0,1154.0,0.0,262.0,1.0,0.0,71.0,13.0,0.0,31.0,6.0
BBB,2013B,1678401,F,East Midlands Region,Lower Than A Level,60-70%,35-55,1,180,N,Pass,-83.0,NA,18.0,57.0,47.0,54.0,96.0,62.0,127.0,68.0,160.0,70.0,187.0,61.0,60.0,80.0,NA,NA,126.0,80.0,164.0,100.0,189.0,60.0,467.0,5.0,143.0,2.0,3.0,65.0,135.0,0.0,198.0,22.0
BBB,2013B,1721462,F,East Anglian Region,Lower Than A Level,80-90%,35-55,1,60,Y,Pass,-225.0,NA,21.0,74.0,49.0,65.0,92.0,58.0,NA,NA,151.0,67.0,190.0,62.0,60.0,100.0,95.0,100.0,126.0,80.0,164.0,80.0,189.0,60.0,231.0,1.0,150.0,0.0,2.0,62.0,44.0,0.0,81.0,17.0
BBB,2013B,1728437,F,West Midlands Region,A Level or Equivalent,80-90%,35-55,0,120,N,Pass,-81.0,NA,19.0,85.0,47.0,65.0,89.0,79.0,126.0,72.0,169.0,85.0,187.0,68.0,60.0,100.0,95.0,100.0,126.0,80.0,164.0,80.0,189.0,60.0,143.0,0.0,120.0,0.0,1.0,86.0,51.0,0.0,108.0,6.0
BBB,2013B,1730702,F,North Western Region,Lower Than A Level,70-80%,35-55,0,60,N,Withdrawn,-30.0,152.0,22.0,60.0,57.0,53.0,92.0,55.0,NA,NA,NA,NA,NA,NA,NA,NA,95.0,80.0,NA,NA,NA,NA,NA,NA,461.0,0.0,112.0,0.0,0.0,14.0,8.0,0.0,29.0,9.0
BBB,2013B,1747892,F,Ireland,Lower Than A Level,50-60%,35-55,1,210,N,Distinction,-28.0,NA,17.0,75.0,47.0,86.0,88.0,74.0,123.0,76.0,158.0,86.0,186.0,88.0,60.0,100.0,95.0,80.0,126.0,60.0,164.0,80.0,189.0,100.0,621.0,2.0,733.0,0.0,3.0,80.0,293.0,0.0,449.0,52.0
BBB,2013B,1753965,M,South East Region,A Level or Equivalent,0-10%,0-35,1,60,N,Pass,-51.0,NA,19.0,79.0,47.0,80.0,89.0,85.0,134.0,82.0,161.0,70.0,190.0,81.0,60.0,80.0,95.0,80.0,126.0,100.0,164.0,100.0,189.0,40.0,2263.0,5.0,887.0,0.0,2.0,109.0,39.0,0.0,56.0,16.0
BBB,2013B,1770733,F,Wales,HE Qualification,50-60%,35-55,0,120,N,Pass,-22.0,NA,18.0,80.0,46.0,75.0,88.0,73.0,124.0,77.0,159.0,72.0,187.0,77.0,60.0,100.0,95.0,80.0,126.0,100.0,164.0,60.0,189.0,60.0,203.0,0.0,227.0,0.0,0.0,105.0,52.0,0.0,138.0,15.0
BBB,2013B,1771053,F,West Midlands Region,Lower Than A Level,80-90%,35-55,0,60,N,Withdrawn,-50.0,48.0,17.0,60.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,244.0,1.0,79.0,3.0,1.0,3.0,30.0,0.0,27.0,16.0
BBB,2013B,1776925,M,Yorkshire Region,HE Qualification,60-70%,35-55,1,120,N,Fail,11.0,NA,26.0,64.0,47.0,64.0,89.0,65.0,124.0,67.0,NA,NA,NA,NA,60.0,100.0,95.0,100.0,126.0,80.0,NA,NA,NA,NA,21.0,0.0,40.0,0.0,0.0,43.0,9.0,0.0,28.0,12.0
BBB,2013B,1789199,F,Yorkshire Region,Lower Than A Level,40-50%,35-55,1,120,N,Pass,-102.0,NA,19.0,57.0,48.0,49.0,90.0,66.0,124.0,70.0,159.0,69.0,187.0,65.0,60.0,80.0,95.0,80.0,126.0,100.0,164.0,100.0,189.0,60.0,89.0,0.0,435.0,1.0,1.0,84.0,316.0,0.0,273.0,55.0
BBB,2013B,1797614,M,South Region,HE Qualification,20-30%,35-55,1,120,N,Distinction,-3.0,NA,-1.0,88.0,-1.0,85.0,88.0,88.0,124.0,87.0,156.0,95.0,184.0,91.0,-1.0,100.0,95.0,100.0,126.0,100.0,164.0,100.0,189.0,100.0,297.0,0.0,227.0,0.0,0.0,62.0,40.0,0.0,25.0,2.0
BBB,2013B,1847146,F,London Region,Lower Than A Level,10-20,35-55,0,120,N,Pass,-34.0,NA,21.0,65.0,47.0,75.0,89.0,70.0,124.0,75.0,159.0,75.0,177.0,85.0,60.0,100.0,95.0,60.0,126.0,60.0,164.0,60.0,189.0,80.0,518.0,2.0,276.0,1.0,2.0,70.0,36.0,0.0,56.0,12.0
BBB,2013B,1858523,F,South East Region,A Level or Equivalent,0-10%,0-35,0,60,N,Withdrawn,-116.0,206.0,15.0,62.0,46.0,24.0,88.0,53.0,135.0,20.0,NA,NA,NA,NA,60.0,100.0,95.0,80.0,126.0,80.0,164.0,80.0,189.0,40.0,117.0,0.0,89.0,1.0,0.0,80.0,5.0,0.0,12.0,10.0
BBB,2013B,1903527,F,East Anglian Region,Lower Than A Level,90-100%,35-55,1,120,N,Distinction,-24.0,NA,17.0,80.0,47.0,73.0,81.0,90.0,124.0,67.0,164.0,91.0,186.0,90.0,60.0,100.0,95.0,100.0,126.0,80.0,164.0,100.0,189.0,100.0,844.0,3.0,501.0,2.0,10.0,130.0,109.0,0.0,112.0,47.0
BBB,2013B,1904710,F,Yorkshire Region,Lower Than A Level,30-40%,35-55,0,60,Y,Withdrawn,-77.0,46.0,12.0,73.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,294.0,0.0,90.0,1.0,0.0,1.0,2.0,0.0,7.0,11.0
BBB,2013B,1912438,F,South West Region,Lower Than A Level,30-40%,35-55,0,60,N,Pass,10.0,NA,18.0,85.0,47.0,94.0,89.0,94.0,124.0,90.0,161.0,95.0,187.0,98.0,60.0,100.0,95.0,100.0,126.0,100.0,164.0,100.0,189.0,100.0,950.0,12.0,225.0,0.0,2.0,75.0,39.0,0.0,138.0,36.0
BBB,2013B,1923618,F,South East Region,HE Qualification,50-60%,35-55,0,60,N,Distinction,-99.0,NA,18.0,89.0,46.0,91.0,95.0,97.0,127.0,85.0,158.0,95.0,179.0,61.0,60.0,100.0,95.0,100.0,126.0,100.0,164.0,80.0,189.0,80.0,4049.0,0.0,687.0,1.0,0.0,95.0,49.0,0.0,81.0,15.0
BBB,2013B,1930254,F,London Region,A Level or Equivalent,50-60%,35-55,1,60,N,Fail,-42.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.0,0.0,17.0,0.0,0.0,0.0,3.0,0.0,5.0,2.0
BBB,2013B,1930367,F,East Midlands Region,A Level or Equivalent,90-100%,35-55,0,90,N,Distinction,-42.0,NA,17.0,87.0,46.0,81.0,89.0,80.0,124.0,85.0,159.0,82.0,187.0,90.0,60.0,100.0,95.0,100.0,126.0,80.0,164.0,80.0,NA,NA,237.0,4.0,105.0,1.0,2.0,53.0,39.0,0.0,80.0,11.0
BBB,2013B,1937864,F,Scotland,A Level or Equivalent,50-60%,35-55,1,120,N,Pass,-16.0,NA,18.0,78.0,46.0,75.0,89.0,53.0,124.0,85.0,158.0,84.0,186.0,81.0,60.0,80.0,95.0,80.0,126.0,80.0,164.0,80.0,189.0,100.0,6.0,0.0,15.0,0.0,0.0,73.0,1.0,0.0,3.0,0.0
BBB,2013B,1971393,F,West Midlands Region,Lower Than A Level,30-40%,35-55,0,60,N,Pass,-89.0,NA,11.0,89.0,42.0,84.0,85.0,76.0,122.0,87.0,156.0,89.0,182.0,91.0,60.0,100.0,95.0,100.0,126.0,60.0,164.0,40.0,189.0,100.0,612.0,1.0,332.0,0.0,3.0,98.0,17.0,0.0,44.0,22.0
BBB,2013B,1993672,F,West Midlands Region,Lower Than A Level,0-10%,35-55,3,60,Y,Withdrawn,-21.0,167.0,35.0,52.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.0,20.0,NA,NA,NA,NA,NA,NA,NA,NA,729.0,18.0,60.0,0.0,4.0,28.0,10.0,0.0,20.0,22.0
BBB,2013B,1996746,F,North Western Region,Lower Than A Level,60-70%,35-55,3,120,N,Withdrawn,-86.0,2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BBB,2013B,1997796,F,North Region,A Level or Equivalent,NA,35-55,0,60,N,Distinction,-22.0,NA,21.0,85.0,47.0,85.0,89.0,90.0,133.0,77.0,162.0,85.0,186.0,86.0,60.0,100.0,95.0,100.0,126.0,100.0,164.0,80.0,189.0,80.0,196.0,0.0,140.0,0.0,1.0,126.0,19.0,0.0,32.0,4.0
BBB,2013B,2019837,F,North Western Region,A Level or Equivalent,20-30%,35-55,0,60,N,Withdrawn,-29.0,96.0,16.0,72.0,52.0,76.0,NA,NA,NA,NA,NA,NA,NA,NA,60.0,100.0,95.0,100.0,NA,NA,NA,NA,NA,NA,191.0,0.0,116.0,2.0,0.0,32.0,15.0,0.0,58.0,17.0
BBB,2013B,2023366,F,South East Region,Lower Than A Level,60-70%,35-55,0,120,N,Pass,-16.0,NA,19.0,91.0,46.0,83.0,89.0,92.0,124.0,86.0,158.0,92.0,192.0,90.0,60.0,100.0,95.0,100.0,126.0,100.0,164.0,100.0,189.0,100.0,842.0,9.0,427.0,1.0,0.0,89.0,52.0,0.0,94.0,15.0
BBB,2013B,2034350,M,Yorkshire Region,A Level or Equivalent,70-80%,35-55,0,150,N,Withdrawn,-60.0,45.0,15.0,87.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2180.0,15.0,996.0,2.0,1.0,54.0,52.0,0.0,71.0,34.0
BBB,2013B,2035022,F,London Region,Lower Than A Level,10-20,35-55,3,120,Y,Pass,-22.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.0,80.0,95.0,80.0,126.0,100.0,164.0,100.0,189.0,100.0,12.0,0.0,24.0,0.0,0.0,63.0,8.0,0.0,5.0,0.0
BBB,2013B,2076177,F,London Region,HE Qualification,30-40%,35-55,0,60,N,Withdrawn,-24.0,39.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.0,3.0,12.0,0.0,0.0,0.0,5.0,0.0,9.0,4.0
BBB,2013B,2092834,F,South Region,A Level or Equivalent,60-70%,0-35,0,90,N,Pass,-57.0,NA,17.0,70.0,46.0,83.0,89.0,73.0,134.0,45.0,NA,NA,NA,NA,60.0,100.0,95.0,100.0,NA,NA,NA,NA,NA,NA,4883.0,3.0,427.0,2.0,0.0,30.0,23.0,0.0,63.0,25.0
BBB,2013B,2097916,F,Yorkshire Region,A Level or Equivalent,20-30%,35-55,0,60,N,Distinction,-65.0,NA,14.0,95.0,39.0,98.0,82.0,98.0,116.0,96.0,146.0,100.0,169.0,99.0,60.0,100.0,95.0,100.0,126.0,100.0,164.0,100.0,189.0,100.0,3821.0,7.0,1264.0,3.0,2.0,114.0,81.0,0.0,118.0,50.0
BBB,2013B,2132811,F,West Midlands Region,Lower Than A Level,10-20,0-35,0,60,Y,Pass,-60.0,NA,19.0,75.0,47.0,84.0,89.0,80.0,131.0,72.0,NA,NA,187.0,70.0,60.0,100.0,95.0,100.0,126.0,100.0,164.0,60.0,189.0,40.0,583.0,1.0,196.0,0.0,1.0,91.0,53.0,0.0,89.0,20.0
BBB,2013B,2173572,F,North Western Region,Lower Than A Level,20-30%,0-35,0,90,N,Pass,-111.0,NA,19.0,75.0,46.0,77.0,88.0,69.0,NA,NA,159.0,73.0,187.0,78.0,60.0,100.0,95.0,100.0,NA,NA,164.0,100.0,189.0,100.0,259.0,0.0,127.0,2.0,2.0,63.0,24.0,0.0,46.0,7.0
BBB,2013B,2205383,F,North Western Region,A Level or Equivalent,40-50%,35-55,0,90,N,Fail,-211.0,NA,19.0,93.0,54.0,84.0,89.0,10.0,126.0,83.0,166.0,95.0,188.0,86.0,60.0,100.0,95.0,100.0,126.0,80.0,164.0,80.0,189.0,100.0,1295.0,0.0,1376.0,2.0,0.0,216.0,220.0,0.0,377.0,16.0
BBB,2013B,2210318,M,Wales,A Level or Equivalent,50-60%,35-55,0,60,N,Distinction,-8.0,NA,19.0,86.0,46.0,72.0,89.0,86.0,NA,NA,163.0,84.0,186.0,80.0,NA,NA,95.0,100.0,NA,NA,164.0,80.0,189.0,100.0,10.0,0.0,36.0,0.0,0.0,36.0,10.0,0.0,14.0,1.0
BBB,2013B,2216178,F,East Anglian Region,HE Qualification,70-80%,35-55,0,60,N,Fail,-14.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BBB,2013B,2231614,F,South Region,A Level or Equivalent,90-100%,35-55,0,120,Y,Distinction,-22.0,NA,19.0,63.0,47.0,95.0,88.0,83.0,123.0,80.0,158.0,63.0,NA,NA,60.0,100.0,95.0,100.0,126.0,100.0,164.0,60.0,189.0,80.0,858.0,4.0,309.0,0.0,0.0,106.0,44.0,0.0,138.0,43.0
BBB,2013B,2236738,M,Scotland,HE Qualification,30-40%,35-55,0,120,N,Distinction,-42.0,NA,17.0,84.0,47.0,77.0,89.0,100.0,124.0,62.0,159.0,93.0,186.0,100.0,60.0,100.0,95.0,100.0,126.0,100.0,164.0,100.0,189.0,100.0,604.0,0.0,292.0,0.0,2.0,90.0,47.0,0.0,45.0,13.0
BBB,2013B,2243551,F,East Anglian Region,Lower Than A Level,60-70%,0-35,1,120,N,Fail,-51.0,NA,19.0,39.0,59.0,45.0,104.0,18.0,150.0,23.0,159.0,33.0,187.0,23.0,60.0,60.0,NA,NA,126.0,60.0,164.0,20.0,189.0,40.0,0.0,0.0,21.0,0.0,0.0,91.0,1.0,0.0,4.0,2.0
