code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,date_registration,date_unregistration,25362_date,25362_score,25363_date,25363_score,25364_date,25364_score,25365_date,25365_score,25366_date,25366_score,25367_date,25367_score,25368_date,25368_score,clicks_externalquiz,clicks_forumng,clicks_glossary,clicks_homepage,clicks_oucollaborate,clicks_oucontent,clicks_ouwiki,clicks_resource,clicks_subpage,clicks_url
DDD,2014J,688171,M,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,120,Y,Withdrawn,-53.0,12.0,21.0,75.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,22.0,0.0,23.0,0.0,15.0,0.0,1.0,16.0,0.0
DDD,2014J,688175,M,Yorkshire Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,-53.0,NA,20.0,75.0,41.0,90.0,62.0,70.0,111.0,68.0,146.0,86.0,195.0,52.0,243.0,73.0,6.0,112.0,0.0,136.0,7.0,146.0,0.0,28.0,72.0,5.0
DDD,2014J,688213,M,North Western Region,A Level or Equivalent,30-40%,0-35,0,120,N,Withdrawn,-30.0,12.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,6.0,0.0,7.0,0.0,6.0,0.0,1.0,1.0,0.0
DDD,2014J,688284,M,West Midlands Region,Lower Than A Level,90-100%,0-35,0,120,N,Withdrawn,-45.0,215.0,18.0,40.0,38.0,65.0,61.0,55.0,111.0,25.0,145.0,42.0,198.0,26.0,NA,NA,4.0,5.0,9.0,139.0,0.0,214.0,0.0,37.0,64.0,8.0
DDD,2014J,688285,F,East Midlands Region,Lower Than A Level,30-40%,35-55,0,120,N,Withdrawn,-45.0,12.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DDD,2014J,688437,M,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,120,N,Pass,-53.0,NA,20.0,65.0,41.0,95.0,62.0,95.0,111.0,86.0,148.0,61.0,195.0,81.0,243.0,56.0,10.0,253.0,0.0,143.0,29.0,93.0,1.0,43.0,98.0,14.0
DDD,2014J,688525,F,East Anglian Region,A Level or Equivalent,60-70%,35-55,0,60,N,Fail,-53.0,NA,11.0,60.0,37.0,65.0,60.0,55.0,110.0,50.0,146.0,56.0,190.0,61.0,243.0,31.0,12.0,114.0,2.0,342.0,85.0,83.0,0.0,95.0,211.0,43.0
DDD,2014J,688571,M,East Anglian Region,A Level or Equivalent,10-20,35-55,0,60,N,Pass,-36.0,NA,15.0,65.0,42.0,90.0,64.0,83.0,120.0,88.0,153.0,47.0,195.0,44.0,243.0,53.0,6.0,34.0,12.0,114.0,35.0,89.0,0.0,41.0,75.0,5.0
DDD,2014J,688592,M,South Region,HE Qualification,20-30%,0-35,0,60,N,Pass,-28.0,NA,19.0,100.0,40.0,100.0,62.0,88.0,110.0,91.0,146.0,90.0,NA,NA,243.0,80.0,1.0,71.0,10.0,121.0,4.0,41.0,0.0,88.0,74.0,13.0
DDD,2014J,688608,M,Yorkshire Region,Lower Than A Level,20-30%,0-35,0,90,N,Pass,-45.0,NA,18.0,60.0,41.0,80.0,61.0,100.0,109.0,93.0,153.0,83.0,195.0,57.0,243.0,84.0,21.0,195.0,13.0,470.0,30.0,324.0,0.0,113.0,312.0,98.0
DDD,2014J,688615,F,Scotland,HE Qualification,0-10%,0-35,0,90,N,Withdrawn,-30.0,-8.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DDD,2014J,688656,F,East Anglian Region,No Formal quals,70-80%,0-35,0,60,N,Withdrawn,-38.0,-3.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,24.0,0.0,12.0,0.0,4.0,4.0,1.0
DDD,2014J,688665,F,South West Region,A Level or Equivalent,20-30%,0-35,0,60,N,Fail,-52.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,3.0,0.0,7.0,0.0,6.0,0.0,0.0,8.0,0.0
DDD,2014J,688672,M,Yorkshire Region,Lower Than A Level,0-10%,35-55,0,90,N,Withdrawn,-36.0,12.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DDD,2014J,688722,F,South West Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,-52.0,NA,18.0,80.0,40.0,100.0,60.0,90.0,108.0,90.0,145.0,84.0,198.0,73.0,242.0,69.0,24.0,348.0,1.0,297.0,51.0,219.0,0.0,137.0,240.0,39.0
DDD,2014J,688805,F,South Region,HE Qualification,90-100%,35-55,0,120,N,Withdrawn,-38.0,-25.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DDD,2014J,688843,F,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,180,N,Fail,-43.0,NA,20.0,40.0,41.0,40.0,62.0,23.0,132.0,41.0,156.0,27.0,195.0,29.0,243.0,16.0,0.0,3.0,0.0,78.0,15.0,163.0,0.0,21.0,63.0,3.0
DDD,2014J,688849,M,Scotland,Lower Than A Level,60-70%,0-35,0,120,N,Withdrawn,-43.0,61.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,13.0,0.0,3.0,0.0,1.0,4.0,1.0
DDD,2014J,688911,M,Ireland,HE Qualification,80-90%,35-55,0,60,N,Pass,-52.0,NA,19.0,85.0,41.0,80.0,62.0,95.0,110.0,83.0,146.0,90.0,201.0,99.0,243.0,76.0,20.0,150.0,0.0,249.0,7.0,291.0,0.0,95.0,164.0,47.0
DDD,2014J,689017,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,120,N,Pass,-51.0,NA,16.0,70.0,36.0,100.0,62.0,100.0,108.0,92.0,142.0,84.0,194.0,79.0,243.0,53.0,34.0,260.0,70.0,319.0,14.0,221.0,0.0,53.0,159.0,38.0
DDD,2014J,689038,F,South West Region,A Level or Equivalent,20-30%,0-35,0,120,N,Fail,-30.0,NA,18.0,60.0,39.0,85.0,61.0,50.0,111.0,59.0,146.0,61.0,195.0,43.0,242.0,51.0,10.0,60.0,1.0,229.0,48.0,224.0,0.0,41.0,98.0,14.0
DDD,2014J,689050,M,South Region,HE Qualification,80-90%,0-35,0,120,N,Pass,-11.0,NA,16.0,75.0,37.0,80.0,61.0,75.0,110.0,92.0,145.0,86.0,194.0,86.0,243.0,78.0,7.0,392.0,4.0,399.0,20.0,303.0,0.0,57.0,159.0,23.0
DDD,2014J,689135,F,London Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,-52.0,NA,17.0,75.0,40.0,75.0,62.0,85.0,111.0,87.0,146.0,88.0,192.0,86.0,242.0,58.0,13.0,20.0,0.0,281.0,88.0,64.0,0.0,118.0,556.0,46.0
DDD,2014J,689143,M,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,120,N,Withdrawn,-52.0,12.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,31.0,1.0,22.0,0.0,24.0,0.0,3.0,12.0,0.0
DDD,2014J,689190,F,South East Region,A Level or Equivalent,10-20,0-35,0,90,N,Pass,-43.0,NA,20.0,100.0,41.0,95.0,62.0,90.0,111.0,95.0,146.0,77.0,195.0,88.0,242.0,69.0,13.0,97.0,21.0,179.0,26.0,71.0,0.0,99.0,163.0,7.0
DDD,2014J,689198,F,South West Region,A Level or Equivalent,80-90%,0-35,0,120,Y,Withdrawn,-41.0,12.0,26.0,65.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,81.0,9.0,47.0,3.0,40.0,0.0,4.0,14.0,3.0
DDD,2014J,689231,M,South East Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,-52.0,NA,19.0,75.0,40.0,85.0,60.0,80.0,109.0,86.0,154.0,86.0,194.0,67.0,242.0,60.0,16.0,282.0,10.0,235.0,22.0,248.0,0.0,245.0,124.0,14.0
DDD,2014J,689346,F,North Western Region,A Level or Equivalent,0-10%,0-35,0,120,Y,Withdrawn,-2.0,113.0,20.0,45.0,41.0,55.0,67.0,40.0,NA,NA,NA,NA,NA,NA,NA,NA,3.0,7.0,11.0,36.0,0.0,68.0,0.0,15.0,26.0,0.0
DDD,2014J,689418,M,Yorkshire Region,A Level or Equivalent,40-50%,0-35,0,120,N,Pass,-30.0,NA,20.0,90.0,41.0,75.0,62.0,93.0,111.0,89.0,149.0,81.0,195.0,79.0,243.0,60.0,16.0,762.0,0.0,506.0,34.0,122.0,0.0,83.0,231.0,9.0
DDD,2014J,689527,F,Scotland,HE Qualification,0-10%,0-35,0,120,N,Fail,-30.0,NA,20.0,15.0,41.0,70.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0,31.0,4.0,48.0,0.0,20.0,0.0,9.0,30.0,3.0
DDD,2014J,689574,F,London Region,A Level or Equivalent,50-60%,0-35,0,120,N,Pass,-50.0,NA,19.0,65.0,40.0,80.0,59.0,78.0,109.0,97.0,145.0,70.0,195.0,55.0,242.0,73.0,17.0,412.0,13.0,647.0,30.0,241.0,0.0,47.0,104.0,26.0
DDD,2014J,689650,M,South Region,A Level or Equivalent,40-50%,0-35,0,60,N,Distinction,-37.0,NA,20.0,80.0,41.0,80.0,61.0,70.0,111.0,91.0,152.0,76.0,195.0,70.0,242.0,100.0,6.0,169.0,0.0,26.0,5.0,118.0,0.0,81.0,86.0,5.0
DDD,2014J,689759,M,Scotland,Lower Than A Level,80-90%,0-35,0,120,N,Pass,-39.0,NA,20.0,75.0,40.0,80.0,62.0,50.0,111.0,72.0,146.0,71.0,198.0,62.0,243.0,42.0,4.0,195.0,19.0,133.0,1.0,75.0,0.0,33.0,102.0,13.0
DDD,2014J,689816,F,East Anglian Region,Lower Than A Level,50-60%,0-35,0,120,N,Withdrawn,-41.0,19.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,11.0,0.0,9.0,0.0,1.0,3.0,0.0
DDD,2014J,689900,F,Scotland,A Level or Equivalent,80-90%,35-55,0,120,N,Withdrawn,-44.0,97.0,19.0,90.0,43.0,85.0,66.0,63.0,NA,NA,NA,NA,NA,NA,NA,NA,2.0,87.0,0.0,59.0,1.0,36.0,0.0,9.0,28.0,2.0
DDD,2014J,689921,F,Yorkshire Region,Lower Than A Level,0-10%,35-55,0,60,N,Pass,-43.0,NA,13.0,50.0,40.0,60.0,64.0,60.0,118.0,62.0,149.0,49.0,195.0,53.0,243.0,56.0,42.0,1185.0,17.0,614.0,81.0,176.0,0.0,354.0,603.0,124.0
DDD,2014J,689956,M,Scotland,HE Qualification,90-100%,0-35,0,60,N,Pass,-38.0,NA,18.0,75.0,41.0,90.0,62.0,80.0,111.0,81.0,NA,NA,195.0,38.0,242.0,78.0,1.0,38.0,0.0,57.0,0.0,76.0,0.0,42.0,69.0,6.0
DDD,2014J,689990,M,North Region,A Level or Equivalent,40-50%,0-35,0,120,Y,Distinction,-48.0,NA,21.0,90.0,37.0,85.0,60.0,85.0,109.0,91.0,142.0,76.0,194.0,80.0,243.0,91.0,9.0,782.0,29.0,317.0,12.0,103.0,0.0,65.0,131.0,25.0
DDD,2014J,689999,F,North Western Region,A Level or Equivalent,60-70%,0-35,0,120,N,Withdrawn,-38.0,12.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,0.0,0.0,13.0,0.0,8.0,0.0,1.0,3.0,0.0
DDD,2014J,690118,M,West Midlands Region,Lower Than A Level,80-90%,35-55,0,120,N,Withdrawn,-49.0,9.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,36.0,0.0,50.0,1.0,17.0,0.0,25.0,27.0,6.0
DDD,2014J,690133,F,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,-49.0,NA,20.0,90.0,41.0,85.0,62.0,88.0,111.0,90.0,148.0,89.0,195.0,87.0,243.0,82.0,1.0,35.0,0.0,85.0,4.0,266.0,0.0,26.0,78.0,2.0
DDD,2014J,690168,F,Scotland,HE Qualification,40-50%,0-35,0,60,N,Pass,-39.0,NA,19.0,80.0,40.0,80.0,61.0,93.0,109.0,89.0,146.0,56.0,NA,NA,242.0,64.0,19.0,882.0,9.0,841.0,27.0,89.0,0.0,54.0,152.0,32.0
DDD,2014J,690181,F,East Midlands Region,A Level or Equivalent,10-20,0-35,0,120,N,Withdrawn,-49.0,-10.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,51.0,0.0,40.0,0.0,32.0,166.0,16.0
DDD,2014J,690192,M,East Anglian Region,HE Qualification,80-90%,35-55,0,60,N,Pass,-30.0,NA,18.0,80.0,37.0,100.0,61.0,85.0,108.0,98.0,143.0,94.0,197.0,94.0,243.0,84.0,34.0,94.0,16.0,246.0,41.0,59.0,0.0,105.0,171.0,18.0
DDD,2014J,690225,M,North Region,HE Qualification,NA,35-55,0,60,N,Fail,-23.0,NA,20.0,70.0,41.0,95.0,62.0,83.0,111.0,92.0,146.0,60.0,NA,NA,NA,NA,2.0,223.0,13.0,175.0,19.0,53.0,0.0,66.0,189.0,28.0
DDD,2014J,690240,F,London Region,A Level or Equivalent,60-70%,0-35,0,120,N,Withdrawn,-30.0,170.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,30.0,8.0,78.0,1.0,34.0,0.0,14.0,20.0,4.0
DDD,2014J,690298,M,North Western Region,A Level or Equivalent,0-10%,0-35,0,120,N,Fail,-49.0,NA,20.0,65.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,0.0,0.0,21.0,0.0,36.0,0.0,5.0,3.0,0.0
DDD,2014J,690365,M,Scotland,Lower Than A Level,10-20,35-55,0,90,N,Pass,-42.0,NA,16.0,80.0,40.0,75.0,62.0,83.0,111.0,92.0,160.0,87.0,NA,NA,243.0,64.0,9.0,1205.0,0.0,505.0,65.0,113.0,0.0,106.0,328.0,32.0
DDD,2014J,690600,M,Scotland,Lower Than A Level,40-50%,0-35,0,120,N,Withdrawn,-30.0,94.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.0,162.0,1.0,127.0,1.0,41.0,0.0,29.0,47.0,5.0
DDD,2014J,690669,M,Wales,HE Qualification,60-70%,0-35,0,210,N,Withdrawn,-9.0,101.0,19.0,55.0,40.0,55.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0,142.0,0.0,109.0,4.0,54.0,0.0,18.0,42.0,9.0
DDD,2014J,690711,M,Scotland,HE Qualification,40-50%,0-35,0,60,N,Distinction,-42.0,NA,18.0,60.0,40.0,80.0,61.0,90.0,108.0,87.0,145.0,84.0,186.0,86.0,242.0,96.0,9.0,298.0,20.0,345.0,8.0,133.0,0.0,82.0,180.0,25.0
DDD,2014J,690733,M,South West Region,HE Qualification,70-80%,55<=,0,120,N,Distinction,-45.0,NA,17.0,90.0,35.0,95.0,43.0,100.0,71.0,100.0,120.0,95.0,180.0,80.0,242.0,100.0,18.0,2937.0,3.0,635.0,41.0,81.0,0.0,34.0,138.0,83.0
DDD,2014J,690780,F,London Region,A Level or Equivalent,50-60%,0-35,0,120,N,Withdrawn,-24.0,14.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0,13.0,0.0,41.0,4.0,6.0,0.0,52.0,10.0,0.0
DDD,2014J,690783,M,Scotland,Lower Than A Level,70-80%,0-35,0,120,N,Fail,-29.0,NA,27.0,55.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,12.0,1.0,75.0,0.0,0.0,0.0,0.0
DDD,2014J,690843,M,Wales,HE Qualification,40-50%,35-55,0,180,N,Withdrawn,-42.0,12.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
DDD,2014J,690867,M,North Region,Lower Than A Level,10-20,0-35,0,60,Y,Withdrawn,-45.0,120.0,19.0,55.0,40.0,90.0,62.0,75.0,120.0,39.0,NA,NA,NA,NA,NA,NA,10.0,91.0,0.0,79.0,9.0,35.0,0.0,16.0,25.0,4.0
DDD,2014J,690882,F,London Region,HE Qualification,30-40%,0-35,0,60,N,Pass,-45.0,NA,17.0,70.0,40.0,90.0,62.0,85.0,111.0,83.0,145.0,79.0,192.0,83.0,242.0,73.0,9.0,48.0,12.0,89.0,7.0,66.0,0.0,16.0,103.0,16.0
DDD,2014J,690884,F,London Region,A Level or Equivalent,30-40%,0-35,0,120,N,Fail,-45.0,NA,20.0,50.0,41.0,65.0,63.0,63.0,111.0,59.0,146.0,26.0,195.0,30.0,242.0,42.0,21.0,794.0,1.0,208.0,76.0,99.0,0.0,97.0,217.0,27.0
DDD,2014J,690932,M,Scotland,A Level or Equivalent,50-60%,0-35,0,60,N,Fail,-36.0,NA,20.0,75.0,NA,NA,67.0,30.0,NA,NA,NA,NA,NA,NA,NA,NA,0.0,5.0,5.0,5.0,0.0,15.0,0.0,2.0,4.0,0.0
DDD,2014J,691008,M,North Western Region,A Level or Equivalent,30-40%,0-35,0,120,N,Withdrawn,-44.0,12.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DDD,2014J,691040,F,North Region,Lower Than A Level,50-60%,0-35,0,120,N,Withdrawn,-37.0,12.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
DDD,2014J,691069,F,North Region,Post Graduate Qualification,NA,35-55,0,90,N,Pass,-37.0,NA,20.0,85.0,39.0,75.0,62.0,88.0,120.0,93.0,146.0,95.0,196.0,50.0,243.0,96.0,4.0,227.0,8.0,187.0,39.0,54.0,0.0,41.0,109.0,8.0
DDD,2014J,691088,F,Yorkshire Region,HE Qualification,0-10%,0-35,0,60,N,Fail,-32.0,NA,17.0,70.0,39.0,95.0,61.0,78.0,110.0,72.0,149.0,24.0,203.0,42.0,243.0,22.0,2.0,93.0,10.0,65.0,27.0,29.0,0.0,38.0,79.0,4.0
DDD,2014J,691202,F,East Anglian Region,Lower Than A Level,70-80%,35-55,0,60,N,Pass,-44.0,NA,20.0,70.0,41.0,75.0,62.0,53.0,114.0,83.0,153.0,47.0,NA,NA,243.0,58.0,16.0,293.0,0.0,191.0,7.0,60.0,0.0,50.0,154.0,30.0
DDD,2014J,691207,M,Scotland,Lower Than A Level,60-70%,0-35,0,60,N,Pass,-32.0,NA,16.0,60.0,40.0,65.0,60.0,100.0,110.0,91.0,145.0,77.0,194.0,62.0,242.0,78.0,8.0,993.0,41.0,90.0,23.0,85.0,0.0,45.0,178.0,20.0
DDD,2014J,691212,F,South West Region,Lower Than A Level,70-80%,0-35,0,90,N,Fail,-32.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,3.0,0.0,8.0,0.0,0.0,0.0,2.0,4.0,1.0
DDD,2014J,691257,F,London Region,A Level or Equivalent,0-10%,0-35,0,120,N,Withdrawn,-41.0,73.0,20.0,55.0,54.0,95.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,0.0,0.0,77.0,0.0,25.0,0.0,9.0,12.0,2.0
DDD,2014J,691428,M,Yorkshire Region,A Level or Equivalent,40-50%,0-35,0,120,N,Withdrawn,-44.0,163.0,20.0,85.0,41.0,75.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0,5.0,0.0,52.0,2.0,194.0,0.0,15.0,30.0,8.0
DDD,2014J,691444,F,East Anglian Region,Lower Than A Level,40-50%,0-35,0,120,N,Fail,-36.0,NA,20.0,50.0,41.0,65.0,62.0,38.0,119.0,33.0,146.0,32.0,195.0,36.0,244.0,40.0,0.0,43.0,20.0,179.0,2.0,183.0,0.0,33.0,36.0,0.0
DDD,2014J,691640,M,East Midlands Region,Lower Than A Level,90-100%,0-35,0,60,N,Withdrawn,-32.0,101.0,20.0,60.0,45.0,45.0,70.0,25.0,NA,NA,NA,NA,NA,NA,NA,NA,1.0,51.0,0.0,39.0,0.0,49.0,0.0,19.0,30.0,1.0
DDD,2014J,691748,M,East Anglian Region,Lower Than A Level,20-30%,0-35,0,60,N,Fail,-39.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,0.0,0.0,9.0,0.0,23.0,0.0,1.0,4.0,1.0
DDD,2014J,691761,M,East Anglian Region,Lower Than A Level,70-80%,35-55,0,60,N,Pass,-29.0,NA,20.0,80.0,41.0,90.0,62.0,100.0,111.0,92.0,146.0,77.0,195.0,80.0,243.0,80.0,26.0,337.0,16.0,239.0,26.0,70.0,0.0,159.0,237.0,22.0
DDD,2014J,691782,F,East Anglian Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass,-43.0,NA,9.0,85.0,33.0,80.0,58.0,98.0,107.0,95.0,144.0,91.0,193.0,84.0,243.0,82.0,21.0,5219.0,16.0,1160.0,96.0,321.0,0.0,133.0,501.0,94.0
DDD,2014J,691834,F,South East Region,A Level or Equivalent,60-70%,0-35,0,120,N,Pass,-36.0,NA,20.0,95.0,41.0,95.0,62.0,70.0,111.0,70.0,146.0,29.0,195.0,8.0,242.0,40.0,0.0,76.0,8.0,190.0,0.0,57.0,0.0,77.0,203.0,11.0
DDD,2014J,692426,M,South East Region,A Level or Equivalent,50-60%,35-55,0,60,N,Fail,-24.0,NA,19.0,95.0,43.0,95.0,70.0,73.0,111.0,62.0,156.0,17.0,195.0,18.0,242.0,44.0,12.0,430.0,0.0,327.0,26.0,130.0,0.0,107.0,150.0,18.0
DDD,2014J,692477,M,North Western Region,HE Qualification,40-50%,0-35,0,120,N,Pass,-36.0,NA,18.0,95.0,39.0,95.0,60.0,85.0,110.0,91.0,145.0,89.0,192.0,94.0,243.0,80.0,6.0,703.0,1.0,237.0,32.0,51.0,0.0,66.0,69.0,18.0
DDD,2014J,692603,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,120,Y,Distinction,-35.0,NA,20.0,95.0,41.0,80.0,62.0,90.0,111.0,93.0,146.0,89.0,195.0,87.0,243.0,96.0,1.0,39.0,0.0,140.0,0.0,263.0,0.0,72.0,140.0,4.0
DDD,2014J,692652,M,London Region,HE Qualification,20-30%,0-35,0,60,N,Distinction,-32.0,NA,19.0,70.0,40.0,90.0,61.0,88.0,110.0,83.0,145.0,76.0,195.0,78.0,242.0,87.0,4.0,261.0,3.0,183.0,11.0,262.0,0.0,37.0,18.0,0.0
DDD,2014J,692664,M,North Western Region,A Level or Equivalent,10-20,0-35,0,60,N,Withdrawn,-39.0,12.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DDD,2014J,692753,F,South Region,Lower Than A Level,80-90%,0-35,0,60,Y,Withdrawn,-30.0,42.0,20.0,15.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,46.0,0.0,29.0,0.0,25.0,0.0,13.0,29.0,6.0
DDD,2014J,692850,F,Ireland,HE Qualification,NA,0-35,0,120,N,Withdrawn,-32.0,102.0,19.0,90.0,37.0,90.0,62.0,95.0,NA,NA,NA,NA,NA,NA,NA,NA,1.0,27.0,0.0,37.0,0.0,11.0,0.0,17.0,28.0,1.0
DDD,2014J,693047,M,North Western Region,Lower Than A Level,40-50%,35-55,0,120,Y,Withdrawn,-37.0,3.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0,9.0,0.0,44.0,0.0,27.0,0.0,6.0,12.0,0.0
DDD,2014J,693058,M,Scotland,A Level or Equivalent,90-100%,0-35,0,120,N,Distinction,-16.0,NA,19.0,85.0,40.0,95.0,62.0,88.0,111.0,92.0,146.0,91.0,195.0,84.0,242.0,100.0,10.0,80.0,0.0,316.0,20.0,36.0,0.0,178.0,352.0,32.0
DDD,2014J,693061,M,West Midlands Region,Lower Than A Level,10-20,0-35,0,60,N,Withdrawn,-38.0,157.0,20.0,80.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.0,96.0,0.0,98.0,2.0,30.0,1.0,41.0,47.0,8.0
DDD,2014J,693082,F,Scotland,HE Qualification,50-60%,35-55,0,120,N,Withdrawn,-35.0,103.0,19.0,60.0,40.0,70.0,59.0,60.0,NA,NA,NA,NA,NA,NA,NA,NA,2.0,18.0,0.0,68.0,32.0,34.0,0.0,22.0,80.0,7.0
DDD,2014J,693085,M,London Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,-38.0,NA,20.0,70.0,43.0,95.0,72.0,73.0,140.0,97.0,153.0,100.0,212.0,99.0,242.0,82.0,14.0,543.0,0.0,788.0,113.0,77.0,0.0,76.0,284.0,33.0
DDD,2014J,693145,M,East Anglian Region,A Level or Equivalent,20-30%,0-35,0,120,N,Pass,-38.0,NA,19.0,70.0,40.0,90.0,68.0,80.0,111.0,82.0,149.0,82.0,202.0,70.0,242.0,64.0,0.0,100.0,0.0,199.0,15.0,66.0,0.0,43.0,103.0,12.0
DDD,2014J,693161,M,East Midlands Region,Lower Than A Level,10-20,0-35,0,120,N,Withdrawn,-36.0,NA,19.0,80.0,NA,NA,62.0,65.0,111.0,47.0,145.0,51.0,NA,NA,NA,NA,4.0,74.0,1.0,59.0,0.0,31.0,0.0,76.0,25.0,4.0
DDD,2014J,693294,F,London Region,A Level or Equivalent,60-70%,0-35,0,120,N,Fail,-27.0,NA,20.0,65.0,32.0,80.0,62.0,78.0,111.0,29.0,146.0,45.0,192.0,78.0,242.0,31.0,3.0,34.0,14.0,184.0,1.0,211.0,0.0,26.0,37.0,5.0
DDD,2014J,693310,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,120,N,Withdrawn,-35.0,-2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,19.0,0.0,5.0,0.0,16.0,12.0,0.0
DDD,2014J,693441,M,North Region,Lower Than A Level,NA,0-35,0,120,Y,Pass,-30.0,NA,17.0,95.0,40.0,80.0,60.0,90.0,112.0,64.0,145.0,84.0,184.0,89.0,244.0,100.0,9.0,262.0,0.0,259.0,32.0,345.0,0.0,86.0,137.0,23.0
DDD,2014J,693452,M,North Region,A Level or Equivalent,NA,0-35,0,60,N,Pass,-25.0,NA,19.0,65.0,38.0,90.0,61.0,80.0,110.0,78.0,149.0,82.0,194.0,67.0,243.0,62.0,14.0,94.0,2.0,192.0,35.0,73.0,0.0,35.0,119.0,29.0
DDD,2014J,693468,M,South East Region,A Level or Equivalent,30-40%,0-35,0,60,Y,Withdrawn,-29.0,12.0,20.0,30.0,41.0,55.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,3.0,16.0,14.0,0.0,14.0,0.0,2.0,7.0,1.0
DDD,2014J,693488,M,South Region,Lower Than A Level,80-90%,0-35,0,90,N,Pass,-8.0,NA,18.0,95.0,41.0,90.0,61.0,90.0,109.0,89.0,146.0,75.0,194.0,96.0,243.0,91.0,17.0,77.0,33.0,232.0,34.0,122.0,0.0,110.0,263.0,57.0
