code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,date_registration,date_unregistration,15020_date,15020_score,15021_date,15021_score,15022_date,15022_score,15023_date,15023_score,15024_date,15024_score,clicks_forumng,clicks_glossary,clicks_homepage,clicks_oucollaborate,clicks_oucontent,clicks_questionnaire,clicks_quiz,clicks_resource,clicks_subpage,clicks_url
BBB,2014J,696007,F,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,-22.0,NA,16.0,100.0,53.0,84.0,109.0,70.0,151.0,65.0,200.0,85.0,521.0,1.0,327.0,16.0,1366.0,17.0,159.0,68.0,73.0,9.0
BBB,2014J,696152,F,London Region,Lower Than A Level,20-30%,35-55,0,60,N,Pass,-27.0,NA,18.0,100.0,54.0,70.0,111.0,80.0,152.0,62.0,201.0,58.0,64.0,0.0,189.0,24.0,845.0,4.0,1.0,165.0,15.0,1.0
BBB,2014J,696203,M,Ireland,Lower Than A Level,10-20,35-55,0,60,N,Pass,-23.0,NA,17.0,100.0,54.0,52.0,118.0,45.0,152.0,38.0,200.0,35.0,8.0,1.0,181.0,25.0,693.0,7.0,110.0,26.0,36.0,5.0
BBB,2014J,696301,F,South West Region,A Level or Equivalent,30-40%,35-55,0,60,N,Pass,-23.0,NA,10.0,1.0,53.0,62.0,108.0,43.0,159.0,45.0,191.0,56.0,3.0,0.0,121.0,0.0,557.0,6.0,174.0,34.0,30.0,2.0
BBB,2014J,696316,F,North Region,A Level or Equivalent,10-20,0-35,0,120,N,Withdrawn,-30.0,109.0,1.0,1.0,53.0,67.0,109.0,63.0,NA,NA,NA,NA,5.0,0.0,57.0,1.0,109.0,0.0,17.0,27.0,13.0,0.0
BBB,2014J,696348,F,South West Region,Lower Than A Level,0-10%,35-55,0,60,Y,Fail,-29.0,NA,10.0,100.0,37.0,39.0,NA,NA,NA,NA,NA,NA,2.0,2.0,35.0,0.0,42.0,0.0,0.0,3.0,1.0,0.0
BBB,2014J,696440,F,Ireland,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,-11.0,NA,17.0,100.0,51.0,75.0,110.0,76.0,150.0,70.0,200.0,70.0,18.0,0.0,46.0,0.0,142.0,0.0,39.0,37.0,10.0,0.0
BBB,2014J,696481,F,West Midlands Region,A Level or Equivalent,0-10%,35-55,0,60,N,Withdrawn,-29.0,-19.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BBB,2014J,696527,M,Wales,Lower Than A Level,0-10%,0-35,0,120,Y,Withdrawn,-28.0,12.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BBB,2014J,696569,F,Ireland,Lower Than A Level,0-10%,0-35,0,60,N,Fail,3.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BBB,2014J,696595,M,East Anglian Region,Lower Than A Level,60-70%,0-35,0,60,N,Withdrawn,-25.0,52.0,19.0,1.0,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,14.0,0.0,21.0,0.0,8.0,19.0,7.0,0.0
BBB,2014J,696616,F,South East Region,HE Qualification,70-80%,35-55,0,120,N,Pass,-29.0,NA,17.0,100.0,53.0,60.0,109.0,68.0,151.0,72.0,212.0,88.0,49.0,0.0,221.0,1.0,520.0,12.0,115.0,34.0,39.0,0.0
BBB,2014J,696634,F,South Region,A Level or Equivalent,70-80%,0-35,0,60,Y,Withdrawn,-28.0,-12.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BBB,2014J,696684,F,North Western Region,Lower Than A Level,50-60%,0-35,0,120,N,Pass,-28.0,NA,10.0,100.0,53.0,58.0,110.0,66.0,151.0,64.0,206.0,68.0,0.0,0.0,143.0,2.0,203.0,0.0,30.0,25.0,32.0,1.0
BBB,2014J,696692,F,Wales,A Level or Equivalent,60-70%,35-55,0,60,N,Withdrawn,-28.0,59.0,10.0,100.0,41.0,60.0,NA,NA,NA,NA,NA,NA,35.0,0.0,84.0,4.0,45.0,0.0,16.0,4.0,19.0,0.0
BBB,2014J,696716,M,East Anglian Region,Lower Than A Level,60-70%,35-55,0,120,N,Withdrawn,-25.0,12.0,19.0,1.0,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,45.0,0.0,65.0,0.0,0.0,6.0,11.0,0.0
BBB,2014J,696724,F,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,Pass,-21.0,NA,19.0,1.0,53.0,40.0,110.0,59.0,152.0,40.0,201.0,59.0,0.0,0.0,190.0,0.0,871.0,5.0,146.0,46.0,55.0,2.0
BBB,2014J,696799,F,London Region,HE Qualification,20-30%,0-35,0,60,N,Fail,-28.0,NA,NA,NA,53.0,50.0,110.0,34.0,NA,NA,NA,NA,0.0,0.0,8.0,0.0,4.0,0.0,1.0,4.0,1.0,0.0
BBB,2014J,696803,F,South West Region,HE Qualification,60-70%,35-55,0,120,N,Withdrawn,-24.0,134.0,11.0,100.0,49.0,56.0,110.0,82.0,NA,NA,NA,NA,74.0,3.0,174.0,3.0,328.0,0.0,147.0,24.0,44.0,1.0
BBB,2014J,696804,F,Wales,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,-28.0,NA,17.0,100.0,51.0,70.0,110.0,65.0,151.0,85.0,200.0,82.0,7.0,2.0,107.0,11.0,167.0,0.0,0.0,39.0,25.0,4.0
BBB,2014J,696844,F,East Anglian Region,HE Qualification,50-60%,0-35,0,120,N,Pass,-17.0,NA,16.0,100.0,43.0,85.0,109.0,29.0,151.0,60.0,205.0,68.0,50.0,1.0,48.0,7.0,141.0,0.0,75.0,13.0,21.0,0.0
BBB,2014J,696850,F,Wales,HE Qualification,70-80%,0-35,0,120,N,Distinction,-28.0,NA,2.0,1.0,50.0,72.0,106.0,78.0,151.0,85.0,200.0,88.0,2.0,0.0,132.0,7.0,454.0,0.0,150.0,22.0,35.0,1.0
BBB,2014J,696890,F,Scotland,A Level or Equivalent,60-70%,35-55,0,120,N,Withdrawn,-17.0,72.0,19.0,100.0,NA,NA,NA,NA,NA,NA,NA,NA,75.0,0.0,47.0,2.0,162.0,0.0,1.0,19.0,17.0,1.0
BBB,2014J,697065,F,South East Region,Lower Than A Level,50-60%,0-35,0,60,Y,Withdrawn,-25.0,-16.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BBB,2014J,697119,F,South Region,A Level or Equivalent,70-80%,0-35,0,60,N,Withdrawn,-24.0,25.0,16.0,100.0,NA,NA,NA,NA,NA,NA,NA,NA,1.0,1.0,12.0,0.0,20.0,0.0,0.0,8.0,3.0,0.0
BBB,2014J,697136,F,South East Region,Lower Than A Level,20-30%,0-35,0,120,N,Withdrawn,-24.0,12.0,8.0,100.0,NA,NA,NA,NA,NA,NA,NA,NA,50.0,0.0,54.0,1.0,44.0,0.0,0.0,17.0,8.0,2.0
BBB,2014J,697148,F,Wales,A Level or Equivalent,60-70%,35-55,0,60,N,Withdrawn,-22.0,-22.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BBB,2014J,697298,F,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0,120,N,Withdrawn,-25.0,12.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
BBB,2014J,697319,F,East Anglian Region,Lower Than A Level,40-50%,35-55,0,60,N,Withdrawn,-25.0,-12.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BBB,2014J,697337,F,East Anglian Region,No Formal quals,60-70%,0-35,0,60,N,Withdrawn,-24.0,54.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,7.0,0.0,5.0,0.0,0.0,1.0,0.0,1.0
BBB,2014J,697345,F,North Region,A Level or Equivalent,30-40%,0-35,0,60,N,Fail,-23.0,NA,18.0,1.0,53.0,45.0,114.0,40.0,NA,NA,NA,NA,15.0,0.0,110.0,1.0,161.0,0.0,152.0,28.0,33.0,0.0
BBB,2014J,697417,M,West Midlands Region,Lower Than A Level,0-10%,0-35,0,60,N,Pass,-25.0,NA,18.0,100.0,54.0,70.0,109.0,50.0,152.0,69.0,201.0,74.0,8.0,12.0,123.0,0.0,1031.0,0.0,208.0,43.0,37.0,2.0
BBB,2014J,697428,M,East Midlands Region,Lower Than A Level,70-80%,35-55,0,60,N,Fail,-23.0,NA,19.0,100.0,67.0,75.0,133.0,70.0,150.0,66.0,NA,NA,0.0,0.0,18.0,0.0,35.0,0.0,0.0,3.0,8.0,1.0
BBB,2014J,697514,F,East Anglian Region,Lower Than A Level,30-40%,0-35,0,60,N,Withdrawn,-24.0,-8.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BBB,2014J,697525,M,South Region,Lower Than A Level,80-90%,35-55,0,60,N,Fail,-24.0,NA,7.0,100.0,51.0,75.0,NA,NA,NA,NA,NA,NA,16.0,1.0,57.0,0.0,87.0,0.0,15.0,8.0,13.0,2.0
BBB,2014J,697542,F,North Western Region,Lower Than A Level,10-20,0-35,0,60,N,Fail,-24.0,NA,8.0,100.0,54.0,58.0,NA,NA,NA,NA,NA,NA,0.0,0.0,21.0,0.0,52.0,0.0,0.0,5.0,2.0,1.0
BBB,2014J,697561,F,East Anglian Region,Lower Than A Level,60-70%,0-35,0,60,N,Fail,-24.0,NA,17.0,1.0,50.0,60.0,110.0,48.0,149.0,42.0,199.0,52.0,0.0,1.0,166.0,0.0,386.0,0.0,198.0,27.0,20.0,0.0
BBB,2014J,697562,F,North Region,Lower Than A Level,20-30%,0-35,0,120,N,Pass,-24.0,NA,-2.0,100.0,49.0,88.0,107.0,84.0,157.0,85.0,200.0,90.0,72.0,1.0,151.0,0.0,367.0,3.0,128.0,34.0,36.0,4.0
BBB,2014J,697574,M,South Region,A Level or Equivalent,40-50%,35-55,0,60,N,Pass,-16.0,NA,18.0,100.0,54.0,69.0,110.0,49.0,151.0,64.0,200.0,59.0,111.0,4.0,114.0,30.0,283.0,0.0,13.0,78.0,62.0,1.0
BBB,2014J,697578,F,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,N,Distinction,-22.0,NA,16.0,1.0,54.0,83.0,110.0,70.0,151.0,65.0,201.0,80.0,64.0,2.0,257.0,11.0,1359.0,15.0,285.0,49.0,45.0,4.0
BBB,2014J,697649,F,North Western Region,Lower Than A Level,40-50%,35-55,0,60,N,Pass,-24.0,NA,12.0,100.0,46.0,64.0,107.0,72.0,151.0,75.0,200.0,72.0,90.0,1.0,162.0,2.0,1091.0,13.0,113.0,39.0,16.0,3.0
BBB,2014J,697653,F,Scotland,A Level or Equivalent,50-60%,0-35,0,120,N,Withdrawn,-21.0,208.0,18.0,100.0,52.0,65.0,107.0,50.0,151.0,55.0,NA,NA,41.0,20.0,263.0,8.0,578.0,0.0,210.0,84.0,62.0,4.0
BBB,2014J,697754,F,South West Region,A Level or Equivalent,40-50%,35-55,0,120,N,Distinction,-22.0,NA,17.0,1.0,53.0,86.0,109.0,80.0,152.0,78.0,201.0,74.0,361.0,1.0,372.0,12.0,749.0,11.0,78.0,50.0,52.0,3.0
BBB,2014J,697857,F,South West Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass,-23.0,NA,0.0,1.0,44.0,55.0,100.0,52.0,149.0,55.0,199.0,50.0,60.0,0.0,155.0,13.0,597.0,8.0,155.0,21.0,32.0,1.0
BBB,2014J,697868,F,London Region,A Level or Equivalent,40-50%,0-35,0,150,N,Withdrawn,-23.0,-17.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BBB,2014J,697893,F,East Anglian Region,Lower Than A Level,50-60%,0-35,0,120,N,Withdrawn,-23.0,12.0,16.0,1.0,NA,NA,NA,NA,NA,NA,NA,NA,8.0,0.0,19.0,0.0,9.0,0.0,59.0,26.0,5.0,1.0
BBB,2014J,697909,F,South Region,Lower Than A Level,70-80%,0-35,0,60,N,Withdrawn,-23.0,117.0,17.0,1.0,53.0,68.0,NA,NA,NA,NA,NA,NA,0.0,0.0,33.0,2.0,52.0,0.0,0.0,7.0,3.0,0.0
BBB,2014J,697912,M,North Western Region,Lower Than A Level,80-90%,35-55,0,120,N,Fail,-22.0,NA,19.0,100.0,NA,NA,NA,NA,NA,NA,NA,NA,26.0,0.0,50.0,0.0,52.0,0.0,0.0,11.0,21.0,0.0
BBB,2014J,697959,F,Wales,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,-23.0,NA,12.0,100.0,51.0,62.0,100.0,61.0,152.0,62.0,201.0,64.0,0.0,0.0,84.0,0.0,915.0,4.0,140.0,14.0,31.0,0.0
BBB,2014J,697960,F,Wales,Lower Than A Level,40-50%,0-35,0,60,N,Pass,-23.0,NA,17.0,1.0,53.0,65.0,125.0,76.0,161.0,70.0,201.0,60.0,90.0,1.0,288.0,20.0,527.0,0.0,97.0,287.0,74.0,1.0
BBB,2014J,697964,F,Wales,A Level or Equivalent,50-60%,0-35,0,60,N,Distinction,-23.0,NA,18.0,1.0,54.0,87.0,109.0,74.0,151.0,87.0,200.0,88.0,75.0,2.0,135.0,18.0,390.0,0.0,91.0,35.0,46.0,1.0
BBB,2014J,698010,F,Yorkshire Region,Lower Than A Level,10-20,0-35,0,60,N,Fail,-23.0,NA,3.0,1.0,61.0,85.0,108.0,69.0,152.0,62.0,NA,NA,108.0,0.0,112.0,0.0,306.0,3.0,81.0,21.0,19.0,1.0
BBB,2014J,698025,F,North Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn,-23.0,-15.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BBB,2014J,698170,F,South Region,HE Qualification,60-70%,35-55,0,120,N,Distinction,-11.0,NA,17.0,1.0,53.0,84.0,108.0,88.0,150.0,80.0,199.0,95.0,135.0,8.0,203.0,7.0,656.0,3.0,188.0,55.0,91.0,6.0
BBB,2014J,698180,F,East Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,-22.0,NA,18.0,1.0,53.0,60.0,109.0,74.0,151.0,65.0,200.0,90.0,7.0,15.0,180.0,5.0,739.0,10.0,76.0,33.0,22.0,0.0
BBB,2014J,698198,F,Wales,Lower Than A Level,20-30%,35-55,0,60,N,Fail,-23.0,NA,25.0,100.0,54.0,69.0,113.0,64.0,NA,NA,NA,NA,10.0,0.0,97.0,0.0,133.0,0.0,159.0,54.0,15.0,2.0
BBB,2014J,698199,F,Wales,A Level or Equivalent,10-20,0-35,0,60,N,Pass,-23.0,NA,14.0,100.0,53.0,64.0,109.0,50.0,155.0,70.0,200.0,72.0,33.0,1.0,202.0,4.0,527.0,0.0,87.0,71.0,70.0,2.0
BBB,2014J,698200,F,Wales,Lower Than A Level,70-80%,35-55,0,60,N,Fail,-23.0,NA,23.0,1.0,54.0,68.0,NA,NA,NA,NA,NA,NA,0.0,0.0,29.0,0.0,10.0,0.0,13.0,1.0,10.0,0.0
BBB,2014J,698201,F,Wales,Lower Than A Level,50-60%,35-55,0,60,N,Pass,-23.0,NA,18.0,100.0,54.0,68.0,114.0,64.0,152.0,76.0,205.0,78.0,9.0,3.0,166.0,0.0,613.0,1.0,180.0,50.0,41.0,2.0
BBB,2014J,698203,F,Wales,HE Qualification,30-40%,0-35,0,60,N,Pass,-23.0,NA,15.0,100.0,49.0,68.0,108.0,61.0,147.0,63.0,213.0,61.0,13.0,0.0,58.0,0.0,44.0,0.0,4.0,6.0,10.0,1.0
BBB,2014J,698204,F,Wales,Lower Than A Level,10-20,35-55,0,60,N,Pass,-23.0,NA,17.0,100.0,49.0,80.0,109.0,67.0,151.0,80.0,200.0,75.0,0.0,0.0,14.0,0.0,4.0,0.0,0.0,7.0,2.0,0.0
BBB,2014J,698205,F,Wales,Lower Than A Level,30-40%,35-55,0,60,N,Withdrawn,-23.0,157.0,18.0,100.0,54.0,85.0,NA,NA,NA,NA,NA,NA,33.0,0.0,29.0,0.0,82.0,0.0,0.0,5.0,10.0,1.0
BBB,2014J,698206,F,Wales,Lower Than A Level,80-90%,35-55,0,60,N,Pass,-23.0,NA,16.0,1.0,54.0,35.0,110.0,58.0,160.0,50.0,201.0,55.0,0.0,0.0,85.0,0.0,225.0,0.0,55.0,19.0,7.0,0.0
BBB,2014J,698207,F,Wales,HE Qualification,20-30%,0-35,0,60,N,Distinction,-23.0,NA,15.0,100.0,51.0,62.0,108.0,84.0,150.0,86.0,199.0,85.0,9.0,1.0,164.0,1.0,1018.0,17.0,112.0,40.0,59.0,2.0
BBB,2014J,698208,F,Wales,A Level or Equivalent,50-60%,35-55,0,60,N,Fail,-23.0,NA,16.0,100.0,48.0,50.0,100.0,52.0,150.0,7.0,NA,NA,0.0,0.0,97.0,1.0,208.0,0.0,76.0,29.0,21.0,6.0
BBB,2014J,698256,F,West Midlands Region,Lower Than A Level,70-80%,0-35,0,60,N,Distinction,-22.0,NA,15.0,1.0,53.0,75.0,107.0,65.0,148.0,65.0,198.0,75.0,369.0,3.0,220.0,10.0,505.0,13.0,252.0,53.0,30.0,2.0
BBB,2014J,698345,F,North Region,Lower Than A Level,50-60%,35-55,0,60,N,Pass,-21.0,NA,16.0,1.0,51.0,70.0,109.0,53.0,151.0,75.0,201.0,70.0,88.0,1.0,312.0,22.0,1517.0,12.0,106.0,83.0,94.0,4.0
BBB,2014J,698352,F,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,60,N,Withdrawn,-21.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0,0.0,4.0,0.0,4.0,0.0,0.0,2.0,2.0,0.0
BBB,2014J,698357,F,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,Withdrawn,-22.0,165.0,9.0,1.0,52.0,85.0,117.0,83.0,NA,NA,NA,NA,12.0,0.0,61.0,1.0,107.0,0.0,29.0,90.0,19.0,3.0
BBB,2014J,698362,F,North Region,HE Qualification,30-40%,0-35,0,120,N,Distinction,-14.0,NA,11.0,1.0,52.0,94.0,109.0,78.0,150.0,87.0,200.0,89.0,330.0,3.0,278.0,5.0,628.0,6.0,63.0,45.0,46.0,0.0
BBB,2014J,698369,F,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,120,N,Distinction,-14.0,NA,18.0,100.0,54.0,66.0,117.0,85.0,152.0,76.0,201.0,88.0,783.0,4.0,769.0,53.0,1425.0,6.0,244.0,90.0,118.0,8.0
BBB,2014J,698420,F,East Midlands Region,HE Qualification,70-80%,35-55,0,120,N,Distinction,-22.0,NA,15.0,100.0,53.0,90.0,109.0,90.0,151.0,87.0,200.0,83.0,52.0,1.0,177.0,10.0,831.0,14.0,115.0,49.0,28.0,0.0
BBB,2014J,698432,F,South East Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn,-21.0,151.0,12.0,1.0,54.0,40.0,109.0,42.0,NA,NA,NA,NA,3.0,0.0,145.0,0.0,191.0,0.0,17.0,35.0,32.0,0.0
BBB,2014J,698463,F,East Midlands Region,HE Qualification,30-40%,0-35,0,120,N,Distinction,-22.0,NA,19.0,100.0,38.0,87.0,109.0,75.0,151.0,88.0,221.0,87.0,14.0,0.0,164.0,2.0,214.0,0.0,25.0,48.0,60.0,2.0
BBB,2014J,698471,F,South Region,HE Qualification,20-30%,0-35,0,120,N,Distinction,-22.0,NA,17.0,100.0,47.0,92.0,96.0,70.0,151.0,97.0,194.0,93.0,47.0,2.0,246.0,15.0,1196.0,13.0,134.0,68.0,60.0,0.0
BBB,2014J,698490,F,South Region,A Level or Equivalent,50-60%,0-35,0,60,N,Withdrawn,-15.0,3.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BBB,2014J,698494,F,North Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,-21.0,NA,17.0,100.0,53.0,84.0,121.0,60.0,151.0,58.0,200.0,83.0,136.0,2.0,74.0,1.0,58.0,0.0,3.0,14.0,16.0,0.0
BBB,2014J,698498,F,East Midlands Region,A Level or Equivalent,30-40%,0-35,0,60,N,Withdrawn,-21.0,12.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BBB,2014J,698507,F,Wales,HE Qualification,60-70%,0-35,0,120,N,Distinction,-21.0,NA,17.0,1.0,53.0,58.0,109.0,72.0,152.0,77.0,200.0,85.0,15.0,0.0,154.0,2.0,850.0,3.0,135.0,32.0,35.0,1.0
BBB,2014J,698509,F,Wales,HE Qualification,30-40%,35-55,0,120,N,Distinction,-21.0,NA,13.0,100.0,51.0,62.0,106.0,75.0,150.0,70.0,198.0,80.0,144.0,5.0,338.0,3.0,815.0,13.0,158.0,49.0,57.0,4.0
BBB,2014J,698586,F,Yorkshire Region,Lower Than A Level,40-50%,0-35,0,120,Y,Withdrawn,-21.0,5.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,7.0,0.0,5.0,0.0,0.0,2.0,2.0,0.0
BBB,2014J,699007,F,London Region,A Level or Equivalent,30-40%,0-35,0,120,N,Distinction,-17.0,NA,9.0,100.0,51.0,76.0,102.0,83.0,151.0,80.0,199.0,85.0,156.0,20.0,635.0,43.0,1712.0,7.0,239.0,159.0,117.0,0.0
BBB,2014J,699153,F,Wales,Lower Than A Level,80-90%,0-35,0,60,N,Pass,-17.0,NA,19.0,100.0,54.0,62.0,110.0,57.0,201.0,54.0,201.0,61.0,6.0,1.0,46.0,0.0,117.0,0.0,10.0,26.0,14.0,3.0
BBB,2014J,699435,F,East Midlands Region,HE Qualification,70-80%,0-35,0,120,N,Pass,-16.0,NA,10.0,100.0,53.0,89.0,107.0,68.0,151.0,74.0,200.0,73.0,65.0,2.0,211.0,7.0,467.0,0.0,89.0,76.0,61.0,0.0
BBB,2014J,699436,F,East Midlands Region,HE Qualification,60-70%,35-55,0,120,N,Distinction,-16.0,NA,17.0,100.0,53.0,68.0,109.0,92.0,151.0,87.0,201.0,89.0,100.0,0.0,151.0,2.0,491.0,4.0,67.0,30.0,46.0,1.0
BBB,2014J,699437,F,East Midlands Region,HE Qualification,70-80%,35-55,0,120,N,Pass,-16.0,NA,15.0,100.0,51.0,93.0,109.0,90.0,151.0,67.0,200.0,87.0,4.0,0.0,55.0,0.0,239.0,0.0,34.0,7.0,5.0,0.0
BBB,2014J,699488,F,Wales,A Level or Equivalent,20-30%,35-55,0,120,N,Distinction,-15.0,NA,5.0,100.0,46.0,85.0,95.0,83.0,143.0,75.0,195.0,90.0,711.0,17.0,951.0,38.0,909.0,13.0,194.0,131.0,102.0,2.0
BBB,2014J,699493,F,West Midlands Region,Lower Than A Level,90-100%,35-55,0,120,N,Withdrawn,-2.0,-1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,4.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0
BBB,2014J,699498,F,Yorkshire Region,Lower Than A Level,70-80%,35-55,0,60,N,Pass,-15.0,NA,10.0,1.0,52.0,55.0,108.0,52.0,150.0,65.0,200.0,65.0,27.0,0.0,199.0,15.0,1696.0,0.0,172.0,47.0,59.0,0.0
BBB,2014J,699503,F,Ireland,Lower Than A Level,50-60%,0-35,0,60,N,Pass,-5.0,NA,18.0,100.0,52.0,49.0,108.0,50.0,163.0,53.0,202.0,46.0,10.0,0.0,53.0,1.0,176.0,0.0,0.0,15.0,13.0,2.0
BBB,2014J,699651,F,Yorkshire Region,HE Qualification,60-70%,0-35,0,120,N,Distinction,-14.0,NA,12.0,100.0,52.0,88.0,107.0,90.0,150.0,84.0,200.0,86.0,265.0,3.0,246.0,40.0,668.0,14.0,135.0,32.0,36.0,1.0
BBB,2014J,699656,M,Yorkshire Region,HE Qualification,30-40%,0-35,0,120,N,Distinction,-14.0,NA,17.0,1.0,53.0,84.0,109.0,76.0,152.0,87.0,200.0,87.0,102.0,13.0,190.0,10.0,763.0,12.0,169.0,33.0,77.0,9.0
BBB,2014J,699875,F,Ireland,Lower Than A Level,20-30%,35-55,0,60,N,Withdrawn,13.0,25.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BBB,2014J,700079,M,South Region,A Level or Equivalent,0-10%,0-35,0,120,N,Distinction,-10.0,NA,17.0,100.0,44.0,90.0,109.0,90.0,152.0,94.0,201.0,95.0,327.0,0.0,389.0,41.0,620.0,6.0,345.0,68.0,57.0,0.0
BBB,2014J,700086,F,Wales,Lower Than A Level,60-70%,35-55,0,60,N,Pass,-10.0,NA,16.0,1.0,51.0,50.0,105.0,60.0,149.0,40.0,213.0,45.0,48.0,1.0,236.0,2.0,522.0,1.0,171.0,45.0,57.0,4.0
BBB,2014J,700441,F,South Region,HE Qualification,80-90%,35-55,0,120,N,Pass,-7.0,NA,18.0,100.0,51.0,85.0,110.0,72.0,151.0,68.0,200.0,84.0,673.0,6.0,430.0,15.0,979.0,12.0,96.0,122.0,99.0,5.0
BBB,2014J,700458,F,Wales,HE Qualification,20-30%,0-35,0,60,N,Fail,-7.0,NA,18.0,100.0,NA,NA,NA,NA,NA,NA,NA,NA,13.0,0.0,94.0,4.0,60.0,0.0,19.0,44.0,39.0,4.0
BBB,2014J,700815,M,East Anglian Region,HE Qualification,30-40%,0-35,0,120,N,Fail,-4.0,NA,5.0,100.0,53.0,75.0,109.0,75.0,165.0,68.0,NA,NA,17.0,1.0,181.0,8.0,241.0,0.0,124.0,58.0,45.0,2.0
BBB,2014J,700820,F,South Region,HE Qualification,40-50%,0-35,0,120,N,Distinction,-4.0,NA,12.0,1.0,40.0,90.0,106.0,75.0,145.0,63.0,196.0,80.0,35.0,2.0,215.0,2.0,574.0,12.0,311.0,38.0,29.0,2.0
BBB,2014J,1118432,F,North Western Region,HE Qualification,30-40%,35-55,0,60,N,Distinction,-59.0,NA,4.0,1.0,49.0,95.0,100.0,80.0,145.0,87.0,196.0,95.0,303.0,0.0,339.0,3.0,1812.0,17.0,155.0,43.0,56.0,0.0
BBB,2014J,1419671,F,West Midlands Region,Lower Than A Level,70-80%,35-55,0,60,N,Fail,-36.0,NA,8.0,1.0,NA,NA,NA,NA,NA,NA,NA,NA,22.0,0.0,28.0,1.0,45.0,0.0,0.0,9.0,8.0,0.0
BBB,2014J,1432518,M,Scotland,Lower Than A Level,60-70%,35-55,0,120,Y,Fail,-36.0,NA,18.0,100.0,71.0,97.0,129.0,85.0,NA,NA,NA,NA,5.0,0.0,64.0,14.0,211.0,0.0,0.0,46.0,16.0,3.0
BBB,2014J,1453140,M,East Midlands Region,A Level or Equivalent,50-60%,35-55,1,90,N,Withdrawn,-130.0,158.0,24.0,100.0,54.0,30.0,108.0,44.0,NA,NA,NA,NA,0.0,0.0,62.0,0.0,69.0,0.0,55.0,16.0,22.0,3.0
BBB,2014J,1486048,F,East Midlands Region,HE Qualification,30-40%,35-55,0,120,N,Withdrawn,-93.0,104.0,4.0,1.0,35.0,85.0,95.0,68.0,NA,NA,NA,NA,14.0,0.0,162.0,8.0,296.0,4.0,46.0,31.0,24.0,3.0
