code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,date_registration,date_unregistration,25348_date,25348_score,25349_date,25349_score,25350_date,25350_score,25351_date,25351_score,25352_date,25352_score,25353_date,25353_score,25354_date,25354_score,clicks_externalquiz,clicks_forumng,clicks_glossary,clicks_homepage,clicks_oucollaborate,clicks_oucontent,clicks_ouwiki,clicks_resource,clicks_subpage,clicks_url
DDD,2013J,610701,F,London Region,HE Qualification,0-10%,0-35,0,120,N,Fail,-31.0,NA,25.0,45.0,53.0,55.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.0,8.0,0.0,59.0,0.0,48.0,37.0,25.0,46.0,5.0
DDD,2013J,610817,F,Wales,Lower Than A Level,80-90%,35-55,0,60,N,Withdrawn,-24.0,26.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,11.0,0.0,14.0,0.0,3.0,21.0,5.0
DDD,2013J,610830,F,Wales,Lower Than A Level,80-90%,0-35,0,60,N,Withdrawn,-24.0,53.0,34.0,80.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,45.0,0.0,93.0,0.0,25.0,86.0,3.0
DDD,2013J,610834,M,North Western Region,A Level or Equivalent,40-50%,35-55,0,60,N,Withdrawn,-31.0,10.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0,4.0,0.0,14.0,0.0,11.0,0.0,12.0,69.0,2.0
DDD,2013J,610838,F,Wales,Lower Than A Level,40-50%,35-55,0,60,N,Withdrawn,-24.0,102.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0
DDD,2013J,610870,F,South Region,A Level or Equivalent,90-100%,0-35,0,90,N,Pass,-31.0,NA,26.0,61.0,58.0,40.0,88.0,47.0,115.0,56.0,172.0,26.0,211.0,30.0,241.0,56.0,0.0,107.0,0.0,84.0,11.0,52.0,13.0,6.0,52.0,12.0
DDD,2013J,610913,F,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,-36.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,16.0,0.0,13.0,0.0,18.0,5.0,3.0,17.0,2.0
DDD,2013J,611162,F,Ireland,Lower Than A Level,20-30%,0-35,0,120,N,Pass,-35.0,NA,24.0,90.0,51.0,88.0,75.0,88.0,120.0,95.0,165.0,86.0,207.0,80.0,242.0,60.0,34.0,241.0,4.0,281.0,18.0,50.0,211.0,40.0,275.0,30.0
DDD,2013J,611244,M,South West Region,A Level or Equivalent,30-40%,0-35,0,60,N,Fail,-35.0,NA,25.0,71.0,53.0,67.0,88.0,74.0,NA,NA,165.0,0.0,207.0,0.0,NA,NA,1.0,21.0,0.0,47.0,0.0,127.0,25.0,17.0,23.0,2.0
DDD,2013J,611259,F,North Region,Lower Than A Level,NA,0-35,0,60,N,Pass,-22.0,NA,25.0,59.0,52.0,59.0,88.0,76.0,123.0,74.0,165.0,94.0,207.0,90.0,244.0,71.0,12.0,400.0,0.0,311.0,15.0,73.0,62.0,58.0,301.0,15.0
DDD,2013J,611271,M,Wales,Lower Than A Level,30-40%,0-35,0,60,N,Fail,-23.0,NA,23.0,82.0,53.0,79.0,79.0,79.0,121.0,50.0,164.0,71.0,206.0,49.0,NA,NA,4.0,221.0,0.0,297.0,2.0,242.0,102.0,55.0,303.0,11.0
DDD,2013J,611284,M,West Midlands Region,Lower Than A Level,70-80%,35-55,0,90,N,Distinction,-35.0,NA,23.0,92.0,50.0,80.0,84.0,96.0,118.0,85.0,164.0,44.0,206.0,79.0,237.0,96.0,27.0,1049.0,4.0,736.0,31.0,434.0,139.0,86.0,502.0,47.0
DDD,2013J,611408,M,South Region,A Level or Equivalent,80-90%,0-35,0,120,N,Pass,-35.0,NA,29.0,91.0,53.0,88.0,88.0,89.0,132.0,87.0,174.0,74.0,207.0,86.0,237.0,51.0,6.0,115.0,0.0,212.0,1.0,251.0,71.0,37.0,113.0,12.0
DDD,2013J,611418,M,Ireland,A Level or Equivalent,NA,0-35,0,60,N,Fail,-25.0,NA,25.0,74.0,53.0,68.0,87.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,5.0,113.0,0.0,177.0,0.0,234.0,57.0,33.0,78.0,11.0
DDD,2013J,611464,F,West Midlands Region,A Level or Equivalent,50-60%,0-35,0,240,N,Pass,-23.0,NA,24.0,79.0,52.0,81.0,87.0,86.0,123.0,57.0,165.0,64.0,207.0,69.0,237.0,58.0,3.0,179.0,0.0,182.0,16.0,458.0,89.0,35.0,131.0,5.0
DDD,2013J,611478,F,South East Region,A Level or Equivalent,60-70%,0-35,0,60,N,Distinction,-34.0,NA,25.0,85.0,47.0,87.0,71.0,93.0,117.0,89.0,164.0,89.0,188.0,85.0,237.0,82.0,3.0,340.0,0.0,282.0,5.0,195.0,95.0,54.0,92.0,7.0
DDD,2013J,611593,M,South Region,Post Graduate Qualification,90-100%,35-55,0,60,N,Pass,-35.0,NA,18.0,94.0,50.0,92.0,86.0,89.0,122.0,94.0,164.0,85.0,207.0,77.0,237.0,82.0,12.0,498.0,2.0,345.0,18.0,132.0,85.0,84.0,300.0,31.0
DDD,2013J,835603,M,North Western Region,HE Qualification,20-30%,55<=,0,150,N,Withdrawn,NA,-81.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DDD,2013J,925553,M,London Region,HE Qualification,90-100%,55<=,1,120,N,Withdrawn,-142.0,88.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0,0.0,0.0,32.0,0.0,48.0,0.0,9.0,33.0,1.0
DDD,2013J,983970,M,East Midlands Region,HE Qualification,80-90%,35-55,0,90,N,Pass,-73.0,NA,11.0,57.0,49.0,85.0,73.0,79.0,106.0,60.0,155.0,85.0,188.0,61.0,237.0,31.0,30.0,179.0,29.0,507.0,4.0,204.0,307.0,56.0,147.0,2.0
DDD,2013J,997948,M,North Western Region,A Level or Equivalent,20-30%,55<=,0,120,N,Withdrawn,-53.0,-29.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DDD,2013J,1080206,F,Scotland,HE Qualification,70-80%,35-55,0,60,N,Pass,-45.0,NA,20.0,93.0,47.0,81.0,85.0,83.0,116.0,87.0,157.0,81.0,204.0,73.0,242.0,71.0,58.0,632.0,9.0,313.0,19.0,139.0,102.0,110.0,367.0,44.0
DDD,2013J,1103608,F,South West Region,HE Qualification,70-80%,35-55,0,60,N,Pass,-165.0,NA,22.0,84.0,46.0,87.0,72.0,99.0,117.0,84.0,156.0,88.0,200.0,95.0,237.0,69.0,16.0,789.0,57.0,715.0,34.0,121.0,139.0,121.0,699.0,44.0
DDD,2013J,1187586,M,Scotland,HE Qualification,80-90%,55<=,0,90,N,Pass,-72.0,NA,19.0,84.0,51.0,92.0,87.0,94.0,122.0,85.0,164.0,84.0,207.0,76.0,242.0,73.0,15.0,399.0,0.0,256.0,22.0,158.0,122.0,64.0,257.0,21.0
DDD,2013J,1282596,M,West Midlands Region,HE Qualification,40-50%,35-55,4,60,N,Fail,-155.0,NA,24.0,78.0,51.0,80.0,95.0,74.0,128.0,38.0,NA,NA,NA,NA,NA,NA,24.0,1815.0,11.0,987.0,30.0,167.0,312.0,143.0,774.0,59.0
DDD,2013J,1345808,F,Scotland,HE Qualification,20-30%,35-55,0,60,N,Pass,-100.0,NA,25.0,66.0,50.0,76.0,86.0,81.0,118.0,72.0,170.0,52.0,207.0,65.0,242.0,56.0,17.0,686.0,13.0,438.0,12.0,137.0,106.0,73.0,453.0,18.0
DDD,2013J,1346966,M,North Region,HE Qualification,NA,35-55,0,60,N,Withdrawn,-42.0,117.0,22.0,50.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,2.0,0.0,4.0,0.0,3.0,10.0,0.0
DDD,2013J,1355699,M,West Midlands Region,HE Qualification,50-60%,35-55,2,60,N,Pass,-67.0,NA,-1.0,67.0,-1.0,74.0,-1.0,69.0,-1.0,41.0,-1.0,41.0,-1.0,32.0,237.0,69.0,103.0,229.0,0.0,280.0,12.0,87.0,3.0,65.0,517.0,24.0
DDD,2013J,1375851,M,London Region,HE Qualification,50-60%,55<=,0,150,N,Pass,-25.0,NA,20.0,82.0,53.0,84.0,88.0,93.0,121.0,81.0,164.0,81.0,207.0,59.0,237.0,71.0,9.0,288.0,0.0,264.0,25.0,147.0,120.0,134.0,544.0,23.0
DDD,2013J,1440467,M,East Anglian Region,A Level or Equivalent,30-40%,35-55,0,90,N,Pass,-57.0,NA,24.0,51.0,52.0,79.0,90.0,84.0,123.0,93.0,165.0,67.0,207.0,80.0,241.0,87.0,76.0,1006.0,1.0,1289.0,29.0,60.0,118.0,114.0,438.0,26.0
DDD,2013J,1442991,M,Scotland,HE Qualification,70-80%,35-55,0,210,N,Pass,-67.0,NA,25.0,85.0,53.0,61.0,88.0,81.0,124.0,82.0,161.0,57.0,207.0,63.0,242.0,91.0,3.0,261.0,1.0,200.0,0.0,82.0,102.0,45.0,172.0,23.0
DDD,2013J,1449692,M,West Midlands Region,Lower Than A Level,40-50%,35-55,0,120,N,Pass,-109.0,NA,16.0,84.0,50.0,88.0,81.0,83.0,119.0,77.0,150.0,80.0,205.0,57.0,237.0,62.0,42.0,1534.0,34.0,1818.0,41.0,86.0,464.0,140.0,822.0,97.0
DDD,2013J,1464932,F,East Midlands Region,Lower Than A Level,10-20,35-55,0,60,N,Withdrawn,-51.0,-7.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,4.0,1.0
DDD,2013J,1485105,M,Wales,Lower Than A Level,60-70%,35-55,2,60,N,Fail,-57.0,NA,28.0,63.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,34.0,0.0,65.0,0.0,1.0,40.0,0.0
DDD,2013J,1497480,F,Scotland,A Level or Equivalent,40-50%,35-55,0,60,N,Fail,-156.0,NA,24.0,68.0,52.0,77.0,101.0,31.0,NA,NA,NA,NA,NA,NA,NA,NA,1.0,36.0,0.0,40.0,2.0,36.0,20.0,6.0,34.0,4.0
DDD,2013J,1507503,F,East Anglian Region,A Level or Equivalent,70-80%,35-55,0,60,Y,Pass,-38.0,NA,22.0,69.0,52.0,72.0,84.0,77.0,121.0,37.0,171.0,54.0,207.0,30.0,241.0,60.0,29.0,330.0,161.0,534.0,37.0,107.0,99.0,224.0,797.0,46.0
DDD,2013J,1509881,F,Scotland,A Level or Equivalent,0-10%,35-55,0,60,Y,Fail,-39.0,NA,31.0,81.0,68.0,72.0,109.0,52.0,151.0,25.0,187.0,40.0,216.0,25.0,242.0,38.0,6.0,88.0,3.0,189.0,0.0,236.0,44.0,75.0,215.0,29.0
DDD,2013J,1517755,M,South Region,A Level or Equivalent,20-30%,35-55,0,60,N,Withdrawn,-36.0,-7.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DDD,2013J,1522631,F,East Anglian Region,A Level or Equivalent,30-40%,35-55,0,90,N,Fail,-135.0,NA,16.0,69.0,50.0,69.0,85.0,82.0,121.0,48.0,161.0,62.0,204.0,59.0,237.0,36.0,46.0,799.0,0.0,871.0,12.0,710.0,202.0,223.0,458.0,53.0
DDD,2013J,1530521,M,East Midlands Region,Lower Than A Level,80-90%,35-55,0,60,N,Pass,-200.0,NA,23.0,71.0,52.0,62.0,83.0,67.0,121.0,73.0,160.0,31.0,207.0,51.0,241.0,60.0,4.0,447.0,58.0,358.0,40.0,139.0,103.0,128.0,493.0,17.0
DDD,2013J,1563203,M,London Region,HE Qualification,40-50%,35-55,1,60,N,Fail,-155.0,NA,-1.0,87.0,-1.0,92.0,-1.0,92.0,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
DDD,2013J,1564630,F,East Midlands Region,Lower Than A Level,80-90%,35-55,0,60,N,Pass,-24.0,NA,NA,NA,60.0,79.0,88.0,96.0,NA,NA,178.0,33.0,206.0,78.0,237.0,78.0,4.0,56.0,63.0,246.0,4.0,180.0,68.0,57.0,261.0,6.0
DDD,2013J,1569426,M,South West Region,A Level or Equivalent,20-30%,35-55,0,60,N,Pass,-29.0,NA,23.0,86.0,52.0,82.0,88.0,91.0,123.0,84.0,165.0,83.0,207.0,83.0,237.0,82.0,16.0,353.0,0.0,378.0,8.0,104.0,99.0,82.0,390.0,42.0
DDD,2013J,1580084,F,North Western Region,A Level or Equivalent,40-50%,35-55,0,60,N,Fail,-39.0,NA,24.0,69.0,50.0,70.0,87.0,81.0,122.0,81.0,NA,NA,NA,NA,NA,NA,1.0,118.0,0.0,95.0,1.0,30.0,111.0,41.0,140.0,10.0
DDD,2013J,1581243,M,East Midlands Region,A Level or Equivalent,30-40%,35-55,0,60,N,Pass,-53.0,NA,25.0,89.0,53.0,66.0,87.0,77.0,123.0,56.0,NA,NA,206.0,24.0,237.0,60.0,2.0,105.0,0.0,175.0,1.0,65.0,27.0,65.0,222.0,24.0
DDD,2013J,1592048,M,Wales,HE Qualification,30-40%,55<=,0,120,N,Withdrawn,-151.0,9.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,16.0,0.0,21.0,0.0,2.0,0.0,24.0,45.0,6.0
DDD,2013J,1610188,M,East Midlands Region,Lower Than A Level,60-70%,35-55,1,90,N,Fail,-155.0,NA,-1.0,72.0,-1.0,66.0,-1.0,63.0,NA,NA,NA,NA,NA,NA,NA,NA,1.0,59.0,0.0,42.0,0.0,2.0,10.0,3.0,20.0,0.0
DDD,2013J,1644266,F,South Region,Lower Than A Level,60-70%,35-55,0,60,N,Withdrawn,-197.0,123.0,24.0,48.0,50.0,59.0,88.0,6.0,NA,NA,NA,NA,NA,NA,NA,NA,1.0,17.0,0.0,61.0,0.0,84.0,21.0,18.0,38.0,4.0
DDD,2013J,1644568,F,East Anglian Region,Lower Than A Level,50-60%,35-55,0,60,Y,Fail,-81.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
DDD,2013J,1678800,M,Scotland,A Level or Equivalent,40-50%,35-55,2,90,N,Pass,-108.0,NA,27.0,93.0,57.0,64.0,91.0,92.0,123.0,84.0,169.0,42.0,207.0,50.0,242.0,69.0,3.0,168.0,0.0,211.0,5.0,74.0,1.0,99.0,213.0,11.0
DDD,2013J,1679727,M,Scotland,A Level or Equivalent,80-90%,35-55,0,60,N,Pass,-60.0,NA,7.0,72.0,45.0,76.0,71.0,89.0,105.0,77.0,163.0,75.0,204.0,79.0,242.0,71.0,8.0,510.0,0.0,272.0,6.0,35.0,95.0,60.0,100.0,0.0
DDD,2013J,1679862,M,Scotland,A Level or Equivalent,80-90%,0-35,0,135,Y,Fail,-78.0,NA,25.0,78.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,20.0,0.0,120.0,0.0,101.0,0.0,22.0,162.0,8.0
DDD,2013J,1684787,M,South West Region,HE Qualification,40-50%,35-55,0,90,N,Withdrawn,-163.0,202.0,22.0,88.0,51.0,76.0,86.0,78.0,122.0,75.0,NA,NA,NA,NA,NA,NA,9.0,94.0,0.0,190.0,0.0,191.0,106.0,21.0,152.0,11.0
DDD,2013J,1687996,M,North Western Region,Lower Than A Level,80-90%,55<=,0,60,N,Withdrawn,-199.0,149.0,30.0,77.0,53.0,41.0,86.0,61.0,130.0,17.0,NA,NA,NA,NA,NA,NA,60.0,240.0,25.0,685.0,4.0,468.0,368.0,359.0,1194.0,149.0
DDD,2013J,1689069,F,North Region,A Level or Equivalent,NA,35-55,0,60,N,Pass,-60.0,NA,23.0,82.0,52.0,90.0,86.0,85.0,121.0,88.0,164.0,90.0,205.0,72.0,242.0,84.0,37.0,415.0,6.0,420.0,34.0,41.0,221.0,106.0,627.0,68.0
DDD,2013J,1713615,F,South West Region,HE Qualification,30-40%,35-55,0,130,N,Distinction,-51.0,NA,25.0,91.0,53.0,96.0,88.0,99.0,123.0,88.0,165.0,90.0,207.0,97.0,237.0,96.0,21.0,475.0,14.0,382.0,31.0,91.0,133.0,83.0,284.0,45.0
DDD,2013J,1716492,M,East Anglian Region,Lower Than A Level,60-70%,35-55,0,60,Y,Fail,-151.0,NA,23.0,82.0,58.0,88.0,94.0,78.0,132.0,43.0,174.0,13.0,NA,NA,242.0,38.0,7.0,124.0,48.0,399.0,79.0,153.0,19.0,280.0,594.0,62.0
DDD,2013J,1721891,M,South Region,Lower Than A Level,10-20,35-55,0,60,N,Fail,-109.0,NA,23.0,74.0,53.0,60.0,88.0,44.0,122.0,49.0,165.0,38.0,207.0,52.0,237.0,53.0,11.0,74.0,1.0,116.0,2.0,52.0,54.0,61.0,127.0,17.0
DDD,2013J,1723019,F,South Region,HE Qualification,60-70%,35-55,0,120,N,Fail,-70.0,NA,22.0,87.0,52.0,78.0,88.0,76.0,122.0,54.0,164.0,68.0,NA,NA,237.0,38.0,10.0,221.0,0.0,161.0,3.0,32.0,118.0,27.0,160.0,9.0
DDD,2013J,1753235,M,Yorkshire Region,HE Qualification,60-70%,35-55,0,60,N,Withdrawn,-203.0,163.0,25.0,77.0,50.0,85.0,85.0,90.0,126.0,28.0,NA,NA,NA,NA,NA,NA,4.0,78.0,0.0,130.0,0.0,63.0,24.0,39.0,140.0,16.0
DDD,2013J,1756165,F,North Region,HE Qualification,30-40%,0-35,0,60,N,Pass,-160.0,NA,23.0,82.0,52.0,73.0,87.0,76.0,123.0,51.0,176.0,48.0,207.0,10.0,242.0,53.0,38.0,946.0,17.0,988.0,41.0,270.0,162.0,311.0,1032.0,91.0
DDD,2013J,1766513,M,South East Region,Lower Than A Level,80-90%,35-55,1,60,N,Pass,-198.0,NA,22.0,71.0,52.0,82.0,86.0,84.0,122.0,69.0,165.0,75.0,207.0,82.0,237.0,62.0,24.0,136.0,51.0,245.0,34.0,68.0,77.0,96.0,266.0,15.0
DDD,2013J,1777511,M,South West Region,A Level or Equivalent,40-50%,35-55,0,60,N,Pass,-66.0,NA,24.0,73.0,54.0,70.0,88.0,68.0,123.0,56.0,171.0,65.0,207.0,59.0,237.0,62.0,35.0,185.0,0.0,383.0,58.0,237.0,128.0,85.0,461.0,51.0
DDD,2013J,1782581,F,East Anglian Region,Lower Than A Level,40-50%,35-55,0,60,N,Withdrawn,-136.0,44.0,25.0,92.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0,32.0,7.0,99.0,5.0,30.0,26.0,36.0,80.0,18.0
DDD,2013J,1796059,M,South Region,Lower Than A Level,90-100%,0-35,0,60,N,Withdrawn,-53.0,-7.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,3.0,0.0
DDD,2013J,1818677,M,East Anglian Region,A Level or Equivalent,80-90%,35-55,0,90,N,Withdrawn,-136.0,205.0,17.0,85.0,51.0,44.0,87.0,81.0,123.0,58.0,165.0,30.0,NA,NA,NA,NA,5.0,232.0,0.0,238.0,1.0,69.0,28.0,38.0,226.0,45.0
DDD,2013J,1819994,M,South Region,HE Qualification,70-80%,55<=,1,120,N,Distinction,-25.0,NA,16.0,89.0,51.0,94.0,80.0,93.0,122.0,91.0,165.0,80.0,206.0,92.0,237.0,93.0,21.0,1143.0,16.0,711.0,10.0,140.0,180.0,79.0,320.0,4.0
DDD,2013J,1830562,M,Scotland,HE Qualification,20-30%,35-55,0,60,N,Fail,-42.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,19.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,4.0
DDD,2013J,1833308,F,Yorkshire Region,Lower Than A Level,50-60%,35-55,0,60,N,Withdrawn,-148.0,-130.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DDD,2013J,1835411,M,Scotland,HE Qualification,90-100%,55<=,0,60,N,Distinction,-73.0,NA,24.0,94.0,52.0,93.0,87.0,93.0,122.0,92.0,164.0,84.0,199.0,83.0,241.0,87.0,60.0,1107.0,380.0,1205.0,16.0,186.0,235.0,177.0,1047.0,245.0
DDD,2013J,1840610,M,West Midlands Region,HE Qualification,40-50%,35-55,1,60,N,Withdrawn,-109.0,-81.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DDD,2013J,1847481,F,East Anglian Region,HE Qualification,30-40%,35-55,0,60,N,Pass,-37.0,NA,24.0,69.0,52.0,90.0,87.0,95.0,130.0,87.0,165.0,71.0,NA,NA,241.0,69.0,18.0,451.0,0.0,268.0,17.0,73.0,135.0,106.0,426.0,33.0
DDD,2013J,1868389,M,North Western Region,A Level or Equivalent,30-40%,35-55,0,60,Y,Fail,-115.0,NA,33.0,44.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,128.0,0.0,74.0,2.0,26.0,1.0,48.0,57.0,4.0
DDD,2013J,1874363,M,East Midlands Region,HE Qualification,40-50%,35-55,0,60,N,Pass,-70.0,NA,24.0,74.0,52.0,78.0,87.0,78.0,122.0,54.0,164.0,63.0,207.0,61.0,237.0,53.0,9.0,144.0,4.0,213.0,20.0,38.0,131.0,136.0,322.0,23.0
DDD,2013J,1877732,M,West Midlands Region,HE Qualification,70-80%,35-55,0,90,N,Withdrawn,-113.0,32.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0,3.0,0.0,13.0,0.0,13.0,1.0,0.0,13.0,2.0
DDD,2013J,1887928,M,North Western Region,HE Qualification,0-10%,35-55,0,90,N,Pass,-192.0,NA,24.0,77.0,58.0,66.0,88.0,69.0,129.0,62.0,164.0,62.0,207.0,58.0,242.0,64.0,5.0,18.0,0.0,316.0,14.0,79.0,98.0,64.0,278.0,31.0
DDD,2013J,1894634,M,London Region,HE Qualification,0-10%,35-55,1,180,Y,Pass,-24.0,NA,-1.0,69.0,-1.0,51.0,-1.0,63.0,129.0,55.0,184.0,36.0,NA,NA,242.0,69.0,15.0,159.0,0.0,149.0,5.0,35.0,18.0,51.0,273.0,17.0
DDD,2013J,1901764,F,London Region,HE Qualification,30-40%,35-55,0,180,N,Withdrawn,-35.0,95.0,44.0,85.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.0,40.0,1.0,101.0,0.0,31.0,3.0,132.0,117.0,26.0
DDD,2013J,1903131,M,East Anglian Region,Lower Than A Level,40-50%,35-55,0,120,N,Withdrawn,-38.0,80.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,117.0,0.0,41.0,9.0,31.0,6.0,17.0,57.0,9.0
DDD,2013J,1903477,M,Wales,HE Qualification,90-100%,35-55,0,90,N,Pass,-192.0,NA,24.0,79.0,52.0,69.0,73.0,84.0,123.0,82.0,164.0,27.0,NA,NA,241.0,93.0,11.0,188.0,0.0,311.0,1.0,114.0,31.0,77.0,246.0,9.0
DDD,2013J,1913872,F,South Region,A Level or Equivalent,90-100%,55<=,1,60,N,Fail,-129.0,NA,2.0,77.0,36.0,69.0,64.0,85.0,110.0,60.0,164.0,61.0,184.0,26.0,NA,NA,24.0,683.0,0.0,909.0,11.0,98.0,88.0,67.0,503.0,29.0
DDD,2013J,1935774,M,South West Region,A Level or Equivalent,40-50%,0-35,2,60,N,Withdrawn,-157.0,59.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,17.0,0.0,22.0,0.0,25.0,0.0,1.0,3.0,7.0
DDD,2013J,1957728,M,East Midlands Region,Lower Than A Level,80-90%,0-35,0,60,N,Fail,-203.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0,23.0,0.0,46.0,4.0,35.0,2.0,20.0,36.0,5.0
DDD,2013J,1963677,M,North Western Region,Lower Than A Level,0-10%,0-35,0,60,Y,Pass,-17.0,NA,21.0,84.0,48.0,86.0,84.0,89.0,118.0,71.0,158.0,59.0,201.0,56.0,237.0,53.0,6.0,173.0,0.0,213.0,3.0,50.0,74.0,37.0,140.0,30.0
DDD,2013J,1982833,M,Wales,HE Qualification,80-90%,35-55,0,60,N,Fail,-38.0,NA,25.0,92.0,53.0,87.0,89.0,73.0,123.0,53.0,NA,NA,NA,NA,NA,NA,3.0,114.0,5.0,134.0,2.0,65.0,7.0,64.0,188.0,17.0
DDD,2013J,2014252,M,South Region,HE Qualification,60-70%,0-35,0,60,N,Withdrawn,-51.0,212.0,24.0,50.0,53.0,63.0,88.0,73.0,130.0,45.0,172.0,38.0,NA,NA,NA,NA,7.0,21.0,0.0,79.0,5.0,77.0,98.0,12.0,68.0,6.0
DDD,2013J,2032057,M,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,-37.0,NA,25.0,87.0,51.0,84.0,88.0,93.0,130.0,75.0,165.0,85.0,NA,NA,237.0,73.0,4.0,250.0,4.0,252.0,6.0,69.0,103.0,50.0,230.0,27.0
DDD,2013J,2032882,F,East Midlands Region,A Level or Equivalent,30-40%,35-55,0,60,Y,Withdrawn,-100.0,193.0,33.0,69.0,58.0,81.0,90.0,56.0,175.0,68.0,NA,NA,NA,NA,NA,NA,5.0,15.0,0.0,132.0,0.0,195.0,22.0,70.0,167.0,24.0
DDD,2013J,2034802,M,Scotland,HE Qualification,90-100%,55<=,0,130,N,Distinction,-63.0,NA,11.0,98.0,35.0,87.0,60.0,95.0,87.0,92.0,154.0,90.0,164.0,88.0,242.0,87.0,36.0,201.0,7.0,540.0,0.0,371.0,138.0,181.0,420.0,48.0
DDD,2013J,2039190,F,North Region,Lower Than A Level,NA,35-55,0,60,N,Distinction,-205.0,NA,17.0,98.0,50.0,98.0,82.0,99.0,109.0,97.0,153.0,96.0,191.0,91.0,242.0,96.0,47.0,999.0,8.0,1827.0,42.0,169.0,255.0,171.0,986.0,89.0
DDD,2013J,2039810,M,Scotland,HE Qualification,80-90%,35-55,0,60,N,Withdrawn,-37.0,151.0,24.0,90.0,55.0,77.0,88.0,84.0,125.0,88.0,NA,NA,NA,NA,NA,NA,11.0,139.0,0.0,166.0,2.0,196.0,51.0,71.0,76.0,2.0
DDD,2013J,2043916,M,South East Region,Lower Than A Level,90-100%,35-55,0,120,N,Withdrawn,-115.0,55.0,25.0,61.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.0,17.0,0.0,21.0,7.0,25.0,10.0,3.0,29.0,0.0
DDD,2013J,2045139,M,Scotland,Lower Than A Level,80-90%,35-55,0,70,N,Withdrawn,-57.0,138.0,25.0,53.0,60.0,51.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.0,8.0,0.0,54.0,0.0,88.0,1.0,15.0,48.0,5.0
